Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
1303-2100,1303,2100,58274,32827,59119,33066,m,80,9200,m,1980,14.71,14.99,428.99,77.2,291.2,291.2,18,0,0,96.07,1.11,9.59,7.08,4.9,44.39,3.81,73.01,51.24,0.175961538,0,96.07,1.11,9.59,7.08,4.9,44.39,3.81,73.01,51.24,17.59615385,166.95,73.01,22.27826087,166.95,73.01,51.24,166.95,73.01,22.27826087,166.95,73.01,51.24,0,0,AM,"LineString (58274 32827, 59119 33066)"
1310-1301,1310,1301,56829,33594,56843,33737,m,80,1459,m,1980,5.04,0.43,66.08,79.48,99.86,99.86,18,14,0,37.42,0.69,2.36,4.68,2.95,10.19,2.78,14.61,10.17,0.10184258,0,37.42,0.69,2.36,4.68,2.95,10.19,2.78,14.61,10.17,10.18425796,61.07,14.61,4.42173913,61.07,14.61,10.17,61.07,14.61,4.42173913,61.07,14.61,10.17,7,14,AM,"LineString (56829 33594, 56843 33737)"
1310-1311,1310,1311,56829,33594,56841,33367,m,80,2401,m,1980,5.13,0.72,108.77,79.47,101.52,101.52,18,12,0.1,41.19,0.17,5.79,1.7,0.73,24.96,1.01,9.82,4.05,0.039893617,0.1,41.19,0.17,5.79,1.7,0.73,24.96,1.01,9.82,4.05,3.989361702,75.65,9.82,1.760869565,75.65,9.82,4.05,75.65,9.82,1.760869565,75.65,9.82,4.05,6,12,AM,"LineString (56829 33594, 56841 33367)"
1311-1310,1311,1310,56841,33367,56829,33594,m,80,2401,m,1980,5.04,0.71,108.75,79.48,99.86,99.86,18,14,0,37.42,0.69,2.36,4.68,2.95,10.19,2.78,14.61,10.17,0.10184258,0,37.42,0.69,2.36,4.68,2.95,10.19,2.78,14.61,10.17,10.18425796,61.07,14.61,4.42173913,61.07,14.61,10.17,61.07,14.61,4.42173913,61.07,14.61,10.17,7,14,AM,"LineString (56841 33367, 56829 33594)"
1311-1312,1311,1312,56841,33367,56862,33089,m,80,2814,m,1980,12.32,3.45,130.08,77.88,243.95,243.95,18,12,0.6,102.37,0.5,15.06,4.24,2.88,68.94,3.85,23.78,9.74,0.039926214,0.6,102.37,0.5,15.06,4.24,2.88,68.94,3.85,23.78,9.74,3.992621439,198.44,23.78,4.234782609,198.44,23.78,9.74,198.44,23.78,4.234782609,198.44,23.78,9.74,6,12,AM,"LineString (56841 33367, 56862 33089)"
1312-1311,1312,1311,56862,33089,56841,33367,m,80,2814,m,1980,12.3,3.44,130.07,77.88,243.51,243.51,18,14,0.6,100.05,1.83,6.38,11.57,9.45,29.09,8.21,37.87,24.47,0.100488686,0.6,100.05,1.83,6.38,11.57,9.45,29.09,8.21,37.87,24.47,10.04886863,167.18,37.87,10.63913043,167.18,37.87,24.47,167.18,37.87,10.63913043,167.18,37.87,24.47,7,14,AM,"LineString (56862 33089, 56841 33367)"
1312-1313,1312,1313,56862,33089,56758,32636,m,80,4957,m,1980,27.38,21.84,244.9,72.87,542.11,542.11,18,12,0.68,262.61,0.54,16.96,4.79,4.52,147.2,5.62,59.96,27.22,0.050211212,0.68,262.61,0.54,16.96,4.79,4.52,147.2,5.62,59.96,27.22,5.021121175,442.92,59.96,11.83478261,442.92,59.96,27.22,442.92,59.96,11.83478261,442.92,59.96,27.22,6,12,AM,"LineString (56862 33089, 56758 32636)"
1312-1315,1312,1315,56862,33089,57002,32778,m,64,3965,m,1720,2.24,0,223.03,64,38.61,38.61,31,0,0.36,10.1,0.12,3.18,1.03,1.27,17.82,1.9,2.66,0.16,0.004144004,0.36,10.1,0.12,3.18,1.03,1.27,17.82,1.9,2.66,0.16,0.414400414,35.78,2.66,0.069565217,35.78,2.66,0.16,35.78,2.66,0.069565217,35.78,2.66,0.16,0,0,AM,"LineString (56862 33089, 57002 32778)"
1313-1312,1313,1312,56758,32636,56862,33089,m,80,4957,m,1980,26,20.11,243.17,73.38,514.89,514.89,18,10,0,212.59,4.06,14.21,28.57,17.18,61.06,16.98,87.77,62.47,0.121326885,0,212.59,4.06,14.21,28.57,17.18,61.06,16.98,87.77,62.47,12.13268854,354.65,87.77,27.16086957,354.65,87.77,62.47,354.65,87.77,27.16086957,354.65,87.77,62.47,5,10,AM,"LineString (56758 32636, 56862 33089)"
1313-1314,1313,1314,56758,32636,56724,32452,m,80,1895,m,1980,27.38,8.35,93.62,72.87,542.11,542.11,18,12,0.68,262.61,0.54,16.96,4.79,4.52,147.2,5.62,59.96,27.22,0.050211212,0.68,262.61,0.54,16.96,4.79,4.52,147.2,5.62,59.96,27.22,5.021121175,442.92,59.96,11.83478261,442.92,59.96,27.22,442.92,59.96,11.83478261,442.92,59.96,27.22,6,12,AM,"LineString (56758 32636, 56724 32452)"
1313-1315,1313,1315,56758,32636,57002,32778,m,80,2922,m,1720,0.23,0,131.49,80,4,4,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,AM,"LineString (56758 32636, 57002 32778)"
1314-1202,1314,1202,56724,32452,56679,32303,m,96,1556,m,1980,33.55,4.31,62.66,89.4,664.24,664.24,17,12,0.69,320.82,0.71,24.69,5.75,5.17,178.35,6.18,65.86,43.99,0.066226063,0.69,320.82,0.71,24.69,5.75,5.17,178.35,6.18,65.86,43.99,6.622606287,542.36,65.86,19.12608696,542.36,65.86,43.99,542.36,65.86,19.12608696,542.36,65.86,43.99,6,12,AM,"LineString (56724 32452, 56679 32303)"
1314-1313,1314,1313,56724,32452,56758,32636,m,80,1895,m,1980,26.21,7.78,93.06,73.31,518.89,518.89,18,14,0,212.59,4.06,14.21,28.57,17.18,61.06,16.98,87.77,62.47,0.120391605,0,212.59,4.06,14.21,28.57,17.18,61.06,16.98,87.77,62.47,12.03916052,354.65,87.77,27.16086957,354.65,87.77,62.47,354.65,87.77,27.16086957,354.65,87.77,62.47,7,14,AM,"LineString (56724 32452, 56758 32636)"
1314-1349,1314,1349,56724,32452,56659,32474,m,48,730,m,977,8.24,0.21,54.96,47.82,80.55,80.55,35,0,0.01,33.98,0.49,1.38,3.83,2.62,5.79,2.33,25.46,4.67,0.057976412,0.01,33.98,0.49,1.38,3.83,2.62,5.79,2.33,25.46,4.67,5.797641217,50.43,25.46,2.030434783,50.43,25.46,4.67,50.43,25.46,2.030434783,50.43,25.46,4.67,0,0,AM,"LineString (56724 32452, 56659 32474)"
1315-1312,1315,1312,57002,32778,56862,33089,m,64,3965,m,1720,3.41,0,223.03,64,58.66,58.66,31,4,0.6,28.52,0.42,1.45,1.66,3.5,7.89,2.32,8.09,0.2,0.003409478,0.6,28.52,0.42,1.45,1.66,3.5,7.89,2.32,8.09,0.2,0.340947835,46.36,8.09,0.086956522,46.36,8.09,0.2,46.36,8.09,0.086956522,46.36,8.09,0.2,2,4,AM,"LineString (57002 32778, 56862 33089)"
1315-1313,1315,1313,57002,32778,56758,32636,m,80,2922,m,1720,0,0,131.49,80,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (57002 32778, 56758 32636)"
1315-1316,1315,1316,57002,32778,57109,32533,m,64,2738,m,1720,2.24,0,154.01,64,38.61,38.61,31,0,0.36,10.1,0.12,3.18,1.03,1.27,17.82,1.9,2.66,0.16,0.004144004,0.36,10.1,0.12,3.18,1.03,1.27,17.82,1.9,2.66,0.16,0.414400414,35.78,2.66,0.069565217,35.78,2.66,0.16,35.78,2.66,0.069565217,35.78,2.66,0.16,0,0,AM,"LineString (57002 32778, 57109 32533)"
1316-1315,1316,1315,57109,32533,57002,32778,m,64,2738,m,1720,3.18,0,154.01,64,54.66,54.66,31,0,0.6,28.52,0.42,1.45,1.66,3.5,7.89,2.32,8.09,0.2,0.003658983,0.6,28.52,0.42,1.45,1.66,3.5,7.89,2.32,8.09,0.2,0.36589828,46.36,8.09,0.086956522,46.36,8.09,0.2,46.36,8.09,0.086956522,46.36,8.09,0.2,0,0,AM,"LineString (57109 32533, 57002 32778)"
1316-1317,1316,1317,57109,32533,57214,32551,m,80,1091,m,1980,23.19,3.68,52.78,74.42,459.06,459.06,18,8,0.36,161.7,2.4,15.57,16.12,11.11,74.13,10.51,92.13,67.02,0.145993988,0.36,161.7,2.4,15.57,16.12,11.11,74.13,10.51,92.13,67.02,14.59939877,291.9,92.13,29.13913043,291.9,92.13,67.02,291.9,92.13,29.13913043,291.9,92.13,67.02,4,8,AM,"LineString (57109 32533, 57214 32551)"
1316-1352,1316,1352,57109,32533,56709,32308,m,80,4594,m,1980,24.58,17.03,223.76,73.91,486.64,486.64,18,6,0.31,186.84,1.8,43.05,12.33,5.57,111.07,4.66,53.73,61.28,0.125924708,0.31,186.84,1.8,43.05,12.33,5.57,111.07,4.66,53.73,61.28,12.59247082,365.63,53.73,26.64347826,365.63,53.73,61.28,365.63,53.73,26.64347826,365.63,53.73,61.28,3,6,AM,"LineString (57109 32533, 56709 32308)"
1317-1316,1317,1316,57214,32551,57109,32533,m,80,1091,m,1980,27.34,4.79,53.89,72.88,541.3,541.3,18,6,0.92,215.36,2.22,44.5,13.99,9.07,118.97,6.98,61.82,61.48,0.113578422,0.92,215.36,2.22,44.5,13.99,9.07,118.97,6.98,61.82,61.48,11.35784223,412.01,61.82,26.73043478,412.01,61.82,61.48,412.01,61.82,26.73043478,412.01,61.82,61.48,3,6,AM,"LineString (57214 32551, 57109 32533)"
1317-1318,1317,1318,57214,32551,57284,32568,m,80,730,m,1980,25.47,2.86,35.71,73.58,504.28,504.28,18,8,0.36,192.74,3.13,15.32,18.57,14.3,73,12,98.78,68.07,0.134984532,0.36,192.74,3.13,15.32,18.57,14.3,73,12,98.78,68.07,13.49845324,329.42,98.78,29.59565217,329.42,98.78,68.07,329.42,98.78,29.59565217,329.42,98.78,68.07,4,8,AM,"LineString (57214 32551, 57284 32568)"
1317-1320,1317,1320,57214,32551,57199,32276,m,64,2856,m,1720,5.71,0,160.65,64,98.15,98.15,31,0,0,32.41,0.17,7.97,3.66,0.73,34.73,2.1,15.83,0.54,0.005501783,0,32.41,0.17,7.97,3.66,0.73,34.73,2.1,15.83,0.54,0.550178299,81.77,15.83,0.234782609,81.77,15.83,0.54,81.77,15.83,0.234782609,81.77,15.83,0.54,0,0,AM,"LineString (57214 32551, 57199 32276)"
1318-1303,1318,1303,57284,32568,58274,32827,m,80,10700,m,1980,17.99,24.06,505.56,76.19,356.12,356.12,18,2,0,126.37,1.74,11.09,10.94,7.56,50.71,6.13,81.46,58.12,0.163203415,0,126.37,1.74,11.09,10.94,7.56,50.71,6.13,81.46,58.12,16.32034146,214.54,81.46,25.26956522,214.54,81.46,58.12,214.54,81.46,25.26956522,214.54,81.46,58.12,1,2,AM,"LineString (57284 32568, 58274 32827)"
1318-1317,1318,1317,57284,32568,57214,32551,m,80,730,m,1980,29.72,3.67,36.52,71.97,588.37,588.37,18,6,0.92,224.16,2.1,49.65,15.48,8.51,141.42,7.81,70.66,61.66,0.104798001,0.92,224.16,2.1,49.65,15.48,8.51,141.42,7.81,70.66,61.66,10.47980013,450.05,70.66,26.80869565,450.05,70.66,61.66,450.05,70.66,26.80869565,450.05,70.66,61.66,3,6,AM,"LineString (57284 32568, 57214 32551)"
1318-2787,1318,2787,57284,32568,57274,32657,m,80,1000,m,1720,11.46,0.11,45.11,79.81,197.03,197.03,26,6,0.36,92.63,1.52,5.4,8.74,7.34,27.46,6.55,30.08,10.96,0.055626047,0.36,92.63,1.52,5.4,8.74,7.34,27.46,6.55,30.08,10.96,5.562604679,150,30.08,4.765217391,150,30.08,10.96,150,30.08,4.765217391,150,30.08,10.96,3,6,AM,"LineString (57284 32568, 57274 32657)"
1319-1320,1319,1320,57139,32279,57199,32276,m,48,879,m,1720,5.5,0.14,66.06,47.9,94.59,94.59,43,0,0.08,48.8,0.77,7.53,1.6,2.13,27.6,0.91,4.65,0.53,0.005603129,0.08,48.8,0.77,7.53,1.6,2.13,27.6,0.91,4.65,0.53,0.560312929,89.42,4.65,0.230434783,89.42,4.65,0.53,89.42,4.65,0.230434783,89.42,4.65,0.53,0,0,AM,"LineString (57139 32279, 57199 32276)"
1319-1352,1319,1352,57139,32279,56709,32308,m,48,4056,m,977,24.75,12.97,317.17,46.04,241.81,241.81,35,0,0,109.62,0.71,19.3,2.53,2.89,80.2,1.43,8.4,16.72,0.069145197,0,109.62,0.71,19.3,2.53,2.89,80.2,1.43,8.4,16.72,6.914519664,216.68,8.4,7.269565217,216.68,8.4,16.72,216.68,8.4,7.269565217,216.68,8.4,16.72,0,0,AM,"LineString (57139 32279, 56709 32308)"
1320-1317,1320,1317,57199,32276,57214,32551,m,64,2856,m,1720,5.6,0,160.65,64,96.29,96.29,31,0,0,54.65,1.02,2.56,4.61,4.47,11.15,2.76,13.63,1.42,0.014747118,0,54.65,1.02,2.56,4.61,4.47,11.15,2.76,13.63,1.42,1.474711808,81.22,13.63,0.617391304,81.22,13.63,1.42,81.22,13.63,0.617391304,81.22,13.63,1.42,0,0,AM,"LineString (57199 32276, 57214 32551)"
1320-1319,1320,1319,57199,32276,57139,32279,m,48,879,m,1720,6.55,0.2,66.12,47.86,112.68,112.68,43,0,0.23,42.75,0.95,5.25,2.92,4.03,21.94,1.86,16.03,16.72,0.148384807,0.23,42.75,0.95,5.25,2.92,4.03,21.94,1.86,16.03,16.72,14.83848065,79.93,16.03,7.269565217,79.93,16.03,16.72,79.93,16.03,7.269565217,79.93,16.03,16.72,0,0,AM,"LineString (57199 32276, 57139 32279)"
1348-1201,1348,1201,56477,32320,56455,32269,m,48,563,m,977,54,10.01,52.24,38.8,527.57,527.57,35,4,0.33,208.94,0.84,38.37,4.01,4.66,162.01,2.87,55.33,46.22,0.087609227,0.33,208.94,0.84,38.37,4.01,4.66,162.01,2.87,55.33,46.22,8.760922721,422.03,55.33,20.09565217,422.03,55.33,46.22,422.03,55.33,20.09565217,422.03,55.33,46.22,2,4,AM,"LineString (56477 32320, 56455 32269)"
1348-1349,1348,1349,56477,32320,56659,32474,m,80,2384,m,1980,6.61,1.08,108.36,79.2,130.85,130.85,18,4,0,71.75,0.37,7.94,3.13,1.78,31.11,1.83,8.88,0.06,0.00045854,0,71.75,0.37,7.94,3.13,1.78,31.11,1.83,8.88,0.06,0.045854031,117.91,8.88,0.026086957,117.91,8.88,0.06,117.91,8.88,0.026086957,117.91,8.88,0.06,2,4,AM,"LineString (56477 32320, 56659 32474)"
1349-1314,1349,1314,56659,32474,56724,32452,m,48,730,m,977,14.45,0.71,55.46,47.38,141.13,141.13,35,0,0.01,72.09,0.21,8.09,1.42,0.77,32.75,0.85,8.18,16.77,0.118826614,0.01,72.09,0.21,8.09,1.42,0.77,32.75,0.85,8.18,16.77,11.88266138,116.19,8.18,7.291304348,116.19,8.18,16.77,116.19,8.18,7.291304348,116.19,8.18,16.77,0,0,AM,"LineString (56659 32474, 56724 32452)"
1349-1348,1349,1348,56659,32474,56477,32320,m,80,2384,m,1980,2.1,0.17,107.45,79.87,41.48,41.48,18,4,0,13.53,0.19,1.77,1.14,0.81,9.64,0.69,9.72,0,0,0,13.53,0.19,1.77,1.14,0.81,9.64,0.69,9.72,0,0,27.77,9.72,0,27.77,9.72,0,27.77,9.72,0,27.77,9.72,0,2,4,AM,"LineString (56659 32474, 56477 32320)"
1351-1302,1351,1302,57502,32890,57701,33268,m,80,4408,m,1720,3.8,0.02,198.38,79.99,65.3,65.3,26,6,0.75,21.11,0.59,2.86,2.09,4.48,17.63,5.63,3.69,0.49,0.007503828,0.75,21.11,0.59,2.86,2.09,4.48,17.63,5.63,3.69,0.49,0.750382848,55.14,3.69,0.213043478,55.14,3.69,0.49,55.14,3.69,0.213043478,55.14,3.69,0.49,3,6,AM,"LineString (57502 32890, 57701 33268)"
1351-2787,1351,2787,57502,32890,57274,32657,m,80,3326,m,1720,4.76,0.03,149.7,79.98,81.9,81.9,26,2,1.18,14,0.87,21.4,6.31,4.01,22.61,5.4,3.88,0.24,0.002930403,1.18,14,0.87,21.4,6.31,4.01,22.61,5.4,3.88,0.24,0.293040293,75.78,3.88,0.104347826,75.78,3.88,0.24,75.78,3.88,0.104347826,75.78,3.88,0.24,1,2,AM,"LineString (57502 32890, 57274 32657)"
1352-1203,1352,1203,56709,32308,56697,32302,m,80,132,m,1980,36.79,0.93,6.87,69.14,728.45,728.45,18,6,0.31,296.47,2.51,62.36,14.86,8.46,191.27,6.08,62.13,78,0.10707667,0.31,296.47,2.51,62.36,14.86,8.46,191.27,6.08,62.13,78,10.70766696,582.32,62.13,33.91304348,582.32,62.13,78,582.32,62.13,33.91304348,582.32,62.13,78,3,6,AM,"LineString (56709 32308, 56697 32302)"
1352-1316,1352,1316,56709,32308,57109,32533,m,80,4594,m,1980,21.24,13.48,220.21,75.1,420.46,420.46,18,8,0,151.59,2.28,12.4,15.1,9.84,56.31,8.61,89.47,66.86,0.159016315,0,151.59,2.28,12.4,15.1,9.84,56.31,8.61,89.47,66.86,15.90163155,256.13,89.47,29.06956522,256.13,89.47,66.86,256.13,89.47,29.06956522,256.13,89.47,66.86,4,8,AM,"LineString (56709 32308, 57109 32533)"
1352-1319,1352,1319,56709,32308,57139,32279,m,48,4056,m,977,11.59,2.44,306.64,47.62,113.27,113.27,35,0,1.86,39.94,3.82,6.81,2.35,14.69,24.38,1.17,12.93,5.31,0.046879138,1.86,39.94,3.82,6.81,2.35,14.69,24.38,1.17,12.93,5.31,4.687913834,95.02,12.93,2.308695652,95.02,12.93,5.31,95.02,12.93,2.308695652,95.02,12.93,5.31,0,0,AM,"LineString (56709 32308, 57139 32279)"
2100-1303,2100,1303,59119,33066,58274,32827,m,80,9200,m,1980,15.05,15.56,429.56,77.1,298.02,298.02,18,0,0,114.47,1.06,11.35,5.55,4.68,49.09,3.32,58.1,50.4,0.169116167,0,114.47,1.06,11.35,5.55,4.68,49.09,3.32,58.1,50.4,16.91161667,189.52,58.1,21.91304348,189.52,58.1,50.4,189.52,58.1,21.91304348,189.52,58.1,50.4,0,0,AM,"LineString (59119 33066, 58274 32827)"
2100-2612,2100,2612,59119,33066,58459,31884,m,80,14600,m,1980,8.32,9.57,666.57,78.85,164.77,164.77,18,0,0,62.21,0.29,8.65,3.89,1.3,36.51,2.15,41,8.78,0.053286399,0,62.21,0.29,8.65,3.89,1.3,36.51,2.15,41,8.78,5.328639922,115,41,3.817391304,115,41,8.78,115,41,3.817391304,115,41,8.78,0,0,AM,"LineString (59119 33066, 58459 31884)"
2100-2166,2100,2166,59119,33066,59944,33384,m,80,9200,m,1980,19.28,23.12,437.12,75.77,381.71,381.71,18,0,0.31,130.98,1.98,12.93,10.29,7.51,51.76,5.29,99.68,60.99,0.159780986,0.31,130.98,1.98,12.93,10.29,7.51,51.76,5.29,99.68,60.99,15.97809856,221.05,99.68,26.5173913,221.05,99.68,60.99,221.05,99.68,26.5173913,221.05,99.68,60.99,0,0,AM,"LineString (59119 33066, 59944 33384)"
2100-2167,2100,2167,59119,33066,60226,32052,m,64,17600,m,1720,1.23,0,990,64,21.08,21.08,31,0,0,1.81,0.02,1.02,0.33,0.7,10.67,0.36,5.77,0.4,0.018975332,0,1.81,0.02,1.02,0.33,0.7,10.67,0.36,5.77,0.4,1.897533207,14.91,5.77,0.173913043,14.91,5.77,0.4,14.91,5.77,0.173913043,14.91,5.77,0.4,0,0,AM,"LineString (59119 33066, 60226 32052)"
2101-2831,2101,2831,58188,31017,58785,31014,m,96,6200,m,1980,28.35,11.27,243.77,91.56,561.27,561.27,17,0,1.28,85.97,4.64,48.66,29.39,20.28,194.16,17.95,97.97,60.97,0.108628646,1.28,85.97,4.64,48.66,29.39,20.28,194.16,17.95,97.97,60.97,10.86286457,402.33,97.97,26.50869565,402.33,97.97,60.97,402.33,97.97,26.50869565,402.33,97.97,60.97,0,0,AM,"LineString (58188 31017, 58785 31014)"
2101-2835,2101,2835,58188,31017,58178,29864,m,80,12400,m,1980,8.45,8.32,566.32,78.82,167.24,167.24,18,0,1.17,43.78,0.28,12.76,6.17,3.51,54.38,6.16,26.7,12.35,0.07384597,1.17,43.78,0.28,12.76,6.17,3.51,54.38,6.16,26.7,12.35,7.384596986,128.21,26.7,5.369565217,128.21,26.7,12.35,128.21,26.7,5.369565217,128.21,26.7,12.35,0,0,AM,"LineString (58188 31017, 58178 29864)"
2101-2611,2101,2611,58188,31017,57832,30985,m,96,3600,m,1980,45.48,21.34,156.34,82.9,900.46,900.46,17,0,0,414.59,2.33,33.65,22.09,9.92,141.78,12.95,166.85,96.3,0.106945339,0,414.59,2.33,33.65,22.09,9.92,141.78,12.95,166.85,96.3,10.6945339,637.31,166.85,41.86956522,637.31,166.85,96.3,637.31,166.85,41.86956522,637.31,166.85,96.3,0,0,AM,"LineString (58188 31017, 57832 30985)"
2101-2749,2101,2749,58188,31017,58225,31415,m,80,3300,m,1980,6.52,1.46,149.96,79.22,129.04,129.04,18,0,0.32,47.62,0.85,5.08,3.74,3.02,20.99,2,35.3,10.13,0.07850279,0.32,47.62,0.85,5.08,3.74,3.02,20.99,2,35.3,10.13,7.850278983,83.62,35.3,4.404347826,83.62,35.3,10.13,83.62,35.3,4.404347826,83.62,35.3,10.13,0,0,AM,"LineString (58188 31017, 58225 31415)"
2102-2160,2102,2160,62174,34212,62135,33883,m,80,3800,m,1980,0,0,171,80,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (62174 34212, 62135 33883)"
2102-2166,2102,2166,62174,34212,59944,33384,m,80,26600,m,1980,3.33,4.03,1201.03,79.73,65.94,65.94,18,0,0,22.82,0.21,3.13,1.41,0.92,13.72,0.81,14.32,8.61,0.130573248,0,22.82,0.21,3.13,1.41,0.92,13.72,0.81,14.32,8.61,13.05732484,43.02,14.32,3.743478261,43.02,14.32,8.61,43.02,14.32,3.743478261,43.02,14.32,8.61,0,0,AM,"LineString (62174 34212, 59944 33384)"
2103-2116,2103,2116,61838,30564,59887,31239,m,96,28900,m,1980,17.51,15.76,1099.51,94.62,346.72,346.72,17,0,0,153.3,0.98,10.59,10.01,3.99,45.1,5.89,71.71,45.15,0.130220351,0,153.3,0.98,10.59,10.01,3.99,45.1,5.89,71.71,45.15,13.02203507,229.86,71.71,19.63043478,229.86,71.71,45.15,229.86,71.71,19.63043478,229.86,71.71,45.15,0,0,AM,"LineString (61838 30564, 59887 31239)"
2103-2118,2103,2118,61838,30564,60433,29515,m,80,24700,m,1980,0.05,0.01,1111.51,80,1.06,1.06,18,0,0,0,0,0.1,0,0,0.44,0,0.12,0.4,0.377358491,0,0,0,0.1,0,0,0.44,0,0.12,0.4,37.73584906,0.54,0.12,0.173913043,0.54,0.12,0.4,0.54,0.12,0.173913043,0.54,0.12,0.4,0,0,AM,"LineString (61838 30564, 60433 29515)"
2103-2143,2103,2143,61838,30564,65149,30884,m,80,35100,m,1980,2.43,3.21,1582.71,79.84,48.15,48.15,18,0,0,9.75,0.23,1.81,3.53,0.8,7.35,1.79,8.81,14.08,0.292419522,0,9.75,0.23,1.81,3.53,0.8,7.35,1.79,8.81,14.08,29.24195223,25.26,8.81,6.12173913,25.26,8.81,14.08,25.26,8.81,6.12173913,25.26,8.81,14.08,0,0,AM,"LineString (61838 30564, 65149 30884)"
2103-2144,2103,2144,61838,30564,63727,29776,m,80,19200,m,1980,4.17,4.17,868.17,79.62,82.58,82.58,18,0,0,3.22,0.33,8.77,5.01,1.37,34.11,2.43,14.72,12.62,0.152821506,0,3.22,0.33,8.77,5.01,1.37,34.11,2.43,14.72,12.62,15.28215064,55.24,14.72,5.486956522,55.24,14.72,12.62,55.24,14.72,5.486956522,55.24,14.72,12.62,0,0,AM,"LineString (61838 30564, 63727 29776)"
2103-2162,2103,2162,61838,30564,63472,32338,m,80,27100,m,1980,0.17,0.03,1219.53,80,3.28,3.28,18,0,0,1.36,0.04,0.15,0.19,0.13,0.51,0.08,0.82,0,0,0,1.36,0.04,0.15,0.19,0.13,0.51,0.08,0.82,0,0,2.46,0.82,0,2.46,0.82,0,2.46,0.82,0,2.46,0.82,0,0,0,AM,"LineString (61838 30564, 63472 32338)"
2103-2756,2103,2756,61838,30564,61969,32141,m,80,16100,m,1980,0.4,0.08,724.58,79.99,7.86,7.86,18,0,0,1.69,0.18,0.53,0.46,0.65,1.65,0.19,2.51,0,0,0,1.69,0.18,0.53,0.46,0.65,1.65,0.19,2.51,0,0,5.35,2.51,0,5.35,2.51,0,5.35,2.51,0,5.35,2.51,0,0,0,AM,"LineString (61838 30564, 61969 32141)"
2103-2167,2103,2167,61838,30564,60226,32052,m,64,21100,m,1720,3.22,0,1186.88,64,55.34,55.34,31,0,0,28.79,0.07,0.51,1,0.55,2.91,0.71,13.21,7.57,0.136790748,0,28.79,0.07,0.51,1,0.55,2.91,0.71,13.21,7.57,13.67907481,34.54,13.21,3.291304348,34.54,13.21,7.57,34.54,13.21,3.291304348,34.54,13.21,7.57,0,0,AM,"LineString (61838 30564, 60226 32052)"
2104-2835,2104,2835,58032,29347,58178,29864,m,80,5400,m,1980,4.93,1.53,244.53,79.5,97.57,97.57,18,0,1.17,30.22,0.76,5.79,2.93,5.2,25.45,4.56,18.47,3.03,0.031054627,1.17,30.22,0.76,5.79,2.93,5.2,25.45,4.56,18.47,3.03,3.105462745,76.08,18.47,1.317391304,76.08,18.47,3.03,76.08,18.47,1.317391304,76.08,18.47,3.03,0,0,AM,"LineString (58032 29347, 58178 29864)"
2104-2111,2104,2111,58032,29347,58642,28490,m,80,10300,m,1980,15.76,18.75,482.25,76.89,312.07,312.07,18,0,0.54,43.07,0.69,13.67,6.61,3.56,59.67,4.08,66.34,113.86,0.364854039,0.54,43.07,0.69,13.67,6.61,3.56,59.67,4.08,66.34,113.86,36.48540392,131.89,66.34,49.50434783,131.89,66.34,113.86,131.89,66.34,49.50434783,131.89,66.34,113.86,0,0,AM,"LineString (58032 29347, 58642 28490)"
