link_id,length_m,road_type
5000005154174878B,32.55483015,At grade SRN A Road
5000005155434047B,58.67299808,At grade SRN A Road
5000005157178315B,2.427940241,Mainline
5000005159451174B,9.323270509,Roundabout
5000005159451177B,21.11222134,Roundabout
5000005179477788B,7.203079341,Mainline
5000005179662031B,16.22628818,At grade SRN A Road
5000005179662036B,21.76873761,At grade SRN A Road
5000005186162318B,8.303040238,Slip Road
5000005196617237B,225.8623968,At grade SRN A Road
5000005199779308B,129.7424127,Mainline
5000005200235765B,72.8322442,At grade SRN A Road
5000005200235777B,15.06878298,At grade SRN A Road
5000005200235784B,79.18797968,At grade SRN A Road
5000005201467012B,21.54360132,At grade SRN A Road
5000005201467015B,12.17917861,At grade SRN A Road
5000005201467016B,533.608108,At grade SRN A Road
5000005201467026B,44.88353687,At grade SRN A Road
5000005203796772B,123.9350172,At grade SRN A Road
5000005203796775B,10.70775762,At grade SRN A Road
5000005205434077B,1323.990619,Mainline
5000005205586276B,91.74459019,Mainline
5000005207065744B,9.7517872,Traffic Island Link At Junction
5000005207776741B,11.27468086,At grade SRN A Road
4000000006884741B,634.4324332,At grade SRN A Road
4000000006884751B,135.7979681,At grade SRN A Road
4000000007102890B,1620.408289,At grade SRN A Road
4000000007108356B,383.0413814,At grade SRN A Road
4000000007108539B,57.69765681,At grade SRN A Road
4000000007109267B,683.9124234,At grade SRN A Road
4000000007110756B,1014.027413,At grade SRN A Road
4000000007111528B,113.3753406,At grade SRN A Road
4000000007111944B,629.9273307,At grade SRN A Road
4000000007111992B,44.22820904,At grade SRN A Road
4000000007131939B,1238.008112,Mainline
4000000007176954B,60.129579,At grade SRN A Road
4000000009236193B,31.89357967,At grade SRN A Road
4000000009268523B,62.90930086,At grade SRN A Road
4000000009268623B,577.3523146,At grade SRN A Road
4000000009268642B,33.88135492,Roundabout
4000000009268655B,16.46754125,Roundabout
4000000009268658B,19.03519127,At grade SRN A Road
4000000009270228B,296.6561139,At grade SRN A Road
4000000009270231B,379.6834493,At grade SRN A Road
4000000009270550B,129.1905108,At grade SRN A Road
4000000009271381B,1307.798049,At grade SRN A Road
4000000009271382B,729.4473297,At grade SRN A Road
4000000009271389B,45.30554372,At grade SRN A Road
4000000009280604B,535.2731357,At grade SRN A Road
4000000009280609B,301.4713856,At grade SRN A Road
4000000009294618B,1264.974295,Mainline
4000000009342395B,377.4614148,Mainline at junction
4000000009355237B,320.5426319,Mainline
4000000009355250B,636.4804107,Mainline
4000000009405784B,538.6555666,Mainline
4000000009573013B,214.2672588,At grade SRN A Road
4000000009660713B,52.62882635,At grade SRN A Road
4000000013048836B,2242.96308,Mainline
4000000013101657B,359.8635398,Mainline
4000000013101661B,316.2872781,Mainline
4000000013107896B,489.5602249,Mainline
4000000013107903B,187.3524276,Mainline
4000000013111165B,361.8705766,Mainline at junction
4000000013111187B,124.600584,Mainline
4000000013232780B,56.49763402,Roundabout
4000000013246398B,608.0084264,Slip Road
4000000013273845B,298.1214123,Mainline
4000000013320119B,475.1192461,Mainline
4000000013600527B,30.00659049,Mainline at junction
5000005106145108B,84.32331662,At grade SRN A Road
5000005207776612B,236.4953739,At grade SRN A Road
4000000006884020B,25.1237786,At grade SRN A Road
4000000007108373B,33.57678498,At grade SRN A Road
4000000007109905B,50.05140835,At grade SRN A Road
4000000007111964B,164.4976843,At grade SRN A Road
4000000007111972B,111.434798,At grade SRN A Road
4000000007112004B,28.56018205,At grade SRN A Road
4000000007112777B,651.5716254,At grade SRN A Road
4000000007112780B,28.28427125,At grade SRN A Road
4000000007154797B,8.498960874,Roundabout
4000000007179115B,85.6896042,At grade SRN A Road
4000000007198530B,131.2754964,Mainline
4000000007198538B,7.644108025,Traffic Island Link At Junction
4000000009225720B,171.6979983,Mainline
4000000009225730B,828.6407878,Mainline
4000000009225740B,224.8403852,Mainline
4000000009225743B,84.43747726,Mainline
4000000009229723B,1055.934544,Mainline
4000000009229730B,14.86588713,Slip Road
4000000009230136B,65.45939506,Slip Road
4000000009230187B,55.94678666,Slip Road
4000000009235240B,417.8107356,Mainline
4000000009235248B,20.5601132,Slip Road
4000000009236220B,8.60240664,At grade SRN A Road
4000000009236412B,38.98428548,Mainline at junction
4000000009267305B,119.8225813,Mainline
4000000009267482B,37.98230173,At grade SRN A Road
4000000009268669B,6.074201597,Roundabout
4000000009271390B,42.63602953,At grade SRN A Road
4000000009280679B,52.63508293,At grade SRN A Road
4000000009304670B,98.35107117,Mainline
4000000009316483B,56.43531618,Traffic Island Link At Junction
4000000009320396B,377.6647861,Slip Road
4000000009341883B,449.2824154,Slip Road
4000000009341889B,140.254825,Mainline
4000000009344335B,83.32061974,Mainline at junction
4000000009344339B,431.2544619,Slip Road
4000000009354420B,20.56305276,Mainline
4000000009368597B,131.6582195,Slip Road
4000000009403281B,1024.165116,Mainline
4000000009628435B,36.3594872,At grade SRN A Road
4000000009639855B,635.6687548,Mainline
4000000009734774B,43.4023475,At grade SRN A Road
4000000009745935B,64.10023565,Mainline at junction
4000000013089579B,624.3739642,Mainline
4000000013097900B,60.35616885,At grade SRN A Road
4000000013099780B,500.2494556,Slip Road
4000000013099799B,22.83201159,Slip Road
4000000013101670B,248.2605412,Slip Road
4000000013101675B,133.7326548,Mainline
4000000013101720B,33.27441483,Roundabout
4000000013111176B,138.9571758,Mainline at junction
4000000013111180B,132.0261715,Mainline
4000000013111186B,128.579171,Mainline
4000000013150479B,12.08497461,Slip Road
4000000013152700B,119.9870053,Mainline
4000000013254130B,213.4116834,Slip Road
4000000013260970B,499.9514415,Slip Road
4000000013275053B,18.43921907,Mainline
4000000013282496B,37.7799204,Slip Road
4000000013297481B,67.48838708,Slip Road
4000000013299983B,193.8973063,Slip Road
4000000013299987B,105.6393287,Slip Road
4000000013302588B,389.6226577,Mainline
4000000013302596B,358.6491309,Mainline
4000000013305950B,102.1088126,Mainline
4000000013320115B,25.29758883,Slip Road
4000000013322854B,13,Slip Road
4000000013616890B,15.07073293,Slip Road
4000000013616891B,8.61383812,Slip Road
5000005106145110B,9.246495818,At grade SRN A Road
5000005106145116B,23.78549727,At grade SRN A Road
5000005155434050B,26.72062985,At grade SRN A Road
5000005159451084B,35.26703464,Roundabout
5000005207065768B,15.15051802,At grade SRN A Road
4000000006912142B,35.55029974,At grade SRN A Road
4000000006913650B,27.33597653,At grade SRN A Road
4000000007104610B,26.65169366,Roundabout
4000000007106930B,180.586395,At grade SRN A Road
4000000007108364B,42.35688942,At grade SRN A Road
4000000007108370B,19.54386863,Roundabout
4000000007109049B,366.7895554,At grade SRN A Road
4000000007110006B,29.44374845,At grade SRN A Road
4000000007110009B,39.05562566,At grade SRN A Road
4000000007110012B,30.47901246,At grade SRN A Road
4000000007111981B,57.21165146,At grade SRN A Road
4000000007112003B,30.13422967,At grade SRN A Road
4000000007112005B,53.61388908,At grade SRN A Road
4000000007121240B,119.2674961,Mainline
4000000007125558B,122.2752241,Mainline
4000000007130352B,131.6161089,Mainline
4000000007130370B,45.89945947,Roundabout
4000000007137601B,8.944137746,At grade SRN A Road
4000000007137851B,8.953812809,At grade SRN A Road
4000000007150390B,40.86344392,At grade SRN A Road
4000000007150391B,34.82023576,At grade SRN A Road
4000000007150399B,35.57158764,At grade SRN A Road
4000000007154788B,27.53958928,At grade SRN A Road
4000000007179770B,121.3824801,At grade SRN A Road
4000000007179780B,22.55075045,At grade SRN A Road
4000000007189980B,19.52742485,Roundabout
4000000007198537B,9.031127494,Traffic Island Link At Junction
4000000009205225B,1137.672688,Mainline
4000000009205585B,1231.198069,Mainline at junction
4000000009205587B,2021.708698,Mainline
4000000009205669B,1671.873486,Mainline
4000000009209900B,275.6837767,Mainline
4000000009209903B,118.6846821,Mainline
4000000009211709B,24.18612827,Mainline
4000000009222869B,810.6327812,Slip Road
4000000009222871B,411.373445,Slip Road
4000000009222879B,760.7033137,Mainline
4000000009222885B,423.237733,Mainline
4000000009222899B,192.2448626,Mainline
4000000009222900B,251.1762496,Mainline
4000000009222901B,200.7830166,Mainline
4000000009225732B,400.2586736,Mainline
4000000009225734B,78.58259674,Mainline
4000000009229722B,1066.883688,Mainline
4000000009229728B,26.72422458,Slip Road
4000000009230130B,262.6844187,Mainline
4000000009230133B,119.6913819,Mainline
4000000009230135B,64.35018574,Mainline
4000000009230140B,754.3851621,Mainline
4000000009230148B,281.311702,Slip Road
4000000009230155B,155.8613303,Slip Road
4000000009230172B,59.39696962,Slip Road
4000000009230186B,42.80581529,Roundabout
4000000009236130B,38.80517493,Slip Road
4000000009236136B,14.99978,Mainline
4000000009237634B,109.9789787,Slip Road
4000000009237660B,96.65316045,Slip Road
4000000009237661B,115.9762069,Slip Road
4000000009237667B,14.00801821,Mainline
4000000009264170B,297.5341953,Mainline
4000000009267300B,468.619316,Mainline
4000000009268634B,57.94775832,At grade SRN A Road
4000000009268660B,24.02014156,At grade SRN A Road
4000000009271981B,65.21690268,At grade SRN A Road
4000000009279550B,58.11812531,At grade SRN A Road
4000000009279850B,459.3478251,At grade SRN A Road
4000000009284480B,173.8769675,At grade SRN A Road
4000000009284700B,410.2658327,At grade SRN A Road
4000000009293030B,312.4966672,Mainline
4000000009294620B,311.650586,Slip Road
4000000009304666B,111.5575755,Slip Road
4000000009304680B,82.14403224,Mainline
4000000009305088B,23.34281481,Traffic Island Link At Junction
4000000009320390B,364.833257,Slip Road
4000000009320400B,104.5793804,Mainline
4000000009341882B,410.27848,Mainline
4000000009341884B,453.2501947,Mainline
4000000009341887B,348.6028379,Mainline
4000000009341891B,227.1766295,Mainline
4000000009342383B,123.4901746,Slip Road
4000000009342407B,289.8296814,Mainline
4000000009342408B,320.9755041,Slip Road
4000000009342410B,105.3404832,Mainline
4000000009342420B,41.94831925,Roundabout
4000000009342424B,14.14223462,Roundabout
4000000009344328B,829.1947262,Mainline at junction
4000000009344331B,806.091323,Mainline at junction
4000000009344332B,632.0256101,Mainline
4000000009347367B,208.7548715,Mainline
4000000009347368B,738.1653939,Mainline
4000000009347376B,39.43318739,Slip Road
4000000009347381B,347.7277726,Mainline
4000000009347382B,671.1147607,Mainline
4000000009347383B,25.07367925,Slip Road
4000000009347388B,156.7864515,Roundabout
4000000009347391B,428.419598,Slip Road
4000000009347393B,413.2871258,Mainline
4000000009359619B,521.9235881,Slip Road
4000000009359626B,27.21171861,Slip Road
4000000009368590B,349.1084121,Mainline
4000000009375788B,101.3115883,Mainline
4000000009401349B,101.269523,Mainline
4000000009405550B,67.00515773,At grade SRN A Road
4000000009406016B,119.0450021,Mainline
4000000009562197B,878.699262,Mainline
4000000009653886B,26.02951179,Slip Road
4000000009653887B,27.15661566,Slip Road
4000000009685652B,58.88840025,Slip Road
4000000009685653B,55.6017203,Mainline
4000000009734776B,39.98414071,At grade SRN A Road
4000000009740227B,31.65469616,At grade SRN A Road
4000000009745934B,64.45286788,Slip Road
4000000013048801B,1491.655478,Mainline
4000000013048802B,2151.659421,Mainline
4000000013092935B,80.28814833,Slip Road
4000000013092969B,73.052327,Mainline
4000000013099100B,341.2434624,Mainline
4000000013099102B,113.3325879,Mainline
4000000013099787B,422.9714008,Slip Road
4000000013101680B,115.0915725,Mainline
4000000013101681B,32.20240364,Slip Road
4000000013101722B,19.83819874,Slip Road
4000000013101723B,14.76503979,Slip Road
4000000013111166B,345.2157363,Slip Road
4000000013111191B,11.70975727,Mainline at junction
4000000013150473B,214.3243382,Mainline
4000000013152690B,315.1708729,Mainline
4000000013220285B,346.128973,Mainline
4000000013243823B,147.6372451,Mainline
4000000013251778B,405.517878,Mainline
4000000013254345B,412.3624154,Slip Road
4000000013254360B,202.3201807,Slip Road
4000000013258866B,648.0599351,Mainline
4000000013259864B,107.0765678,Slip Road
4000000013260977B,189.9290947,Slip Road
4000000013275047B,46.01032631,Slip Road
4000000013275050B,33.31155985,Mainline
4000000013279579B,61.24662558,Slip Road
4000000013288641B,86.42218788,Slip Road
4000000013288646B,18.24777795,Slip Road
4000000013289672B,114.9354895,Mainline
4000000013297480B,215.8325236,Slip Road
4000000013297483B,75.22084743,Slip Road
4000000013297500B,355.8608544,Mainline
4000000013297502B,132.0984746,Mainline
4000000013299980B,336.9652415,Slip Road
4000000013301370B,213.7602641,Mainline
4000000013301450B,26.41976533,Mainline
4000000013302563B,366.830404,Mainline
4000000013302565B,299.2250725,Slip Road
4000000013302569B,266.5915733,Mainline
4000000013302570B,131.6114638,Slip Road
4000000013302589B,234.0149474,Slip Road
4000000013302592B,211.6393319,Mainline
4000000013302599B,88.49541442,Mainline
4000000013302602B,80.54502646,Mainline
4000000013305951B,102.1283826,Mainline
4000000013320133B,179.2823034,Slip Road
4000000013320145B,43.27314599,Slip Road
4000000013321260B,417.8749548,Mainline
4000000013321266B,33.79246674,Slip Road
4000000013322878B,40.50903405,Slip Road
4000000013322883B,30.61953581,Slip Road
4000000013322886B,28.05959319,Slip Road
4000000013435467B,412.8202644,Mainline
4000000013622366B,462.5593271,At grade SRN A Road
4000000013643499B,118.1842092,At grade SRN A Road
4000000013653356B,46.72399869,At grade SRN A Road
4000000013772930B,208.0593939,Mainline
4000000013782710B,811.0437569,Slip Road
4000000013783995B,31.56468386,Slip Road
4000000013800003B,410.7132746,Slip Road
4000000013816807B,103.5631844,Slip Road
5000005110055959B,60.61624397,Slip Road
5000005110055963B,258.2161566,Slip Road
5000005125609205B,14.57084283,At grade SRN A Road
5000005127280237B,73.99774211,At grade SRN A Road
5000005128458335B,23.85055096,At grade SRN A Road
5000005128458398B,24.50487943,At grade SRN A Road
5000005132135082B,18.30500397,At grade SRN A Road
5000005159451086B,33.88586603,At grade SRN A Road
5000005169922165B,76.3401312,Slip Road
5000005189259728B,46.98349834,At grade SRN A Road
5000005200235746B,47.03488603,At grade SRN A Road
5000005201466994B,18.82449754,At grade SRN A Road
5000005201466997B,31.79138368,At grade SRN A Road
5000005201467009B,82.24262178,At grade SRN A Road
5000005205586275B,47.41420767,Mainline
5000005207065743B,21.70632094,At grade SRN A Road
5000005207776742B,17.30985383,At grade SRN A Road
4000000006883772B,63.33375538,At grade SRN A Road
4000000006884004B,376.1461244,At grade SRN A Road
4000000006884005B,218.1356552,At grade SRN A Road
4000000006884006B,137.231811,At grade SRN A Road
4000000006884014B,30.35057773,At grade SRN A Road
4000000006884022B,28.15737577,At grade SRN A Road
4000000006884029B,11.98864018,Roundabout
4000000006884032B,36.56564062,At grade SRN A Road
4000000006884041B,104.1615051,At grade SRN A Road
4000000006884042B,76.67043451,At grade SRN A Road
4000000006912140B,271.3018571,At grade SRN A Road
4000000007102847B,769.6774984,At grade SRN A Road
4000000007103560B,1524.590299,Mainline
