Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
7049-1072,7049,1072,562250,319450,562240,319470,1,48,22,0,1980,63.67,2.5,4.15,19.1,Calibration,1161,1199.837391,38.8373913,1.130399642,Pass Mid,993,1028.88,35.88,1.128469288,Pass Mid,147,148.84,1.84,0.151287962,Pass Low,21,22.1173913,1.117391304,0.240654533,Pass Low
1028-1072,1028,1072,562090,319470,562240,319470,1,32,150,0.78,195.99,59.72,31.19,48.07,11.23,Calibration,116,117.0330435,1.033043478,0.095702844,Pass Low,107,113.17,6.17,0.588059257,Pass Low,9,3.85,-5.15,-2.031751846,Pass Low,0,0.013043478,0.013043478,0.161514571,Pass Low
2037-1073,2037,1073,562750,319720,562640,319530,1,40,241,0,1980,22.18,0,21.69,40,,,,,,,,,,,,,,,,,,,,,
2002-1073,2002,1073,562650,319300,562640,319530,1,40,236,0,1980,28.13,0,21.24,40,Calibration,555,550.1834783,-4.816521739,-0.204894986,Pass Low,484,472.76,-11.24,-0.513901404,Pass Low,66,72.18,6.18,0.743499839,Pass Low,5,5.243478261,0.243478261,0.107584935,Pass Low
2146-1075,2146,1075,562000,319010,561950,318910,1,48,120,0,987.46,13.03,8.17,17.17,25.16,,,,,,,,,,,,,,,,,,,,,
2073-1075,2073,1075,561940,318810,561950,318910,1,48,106,0.01,936.37,8.55,7.91,15.86,24.07,Validation,65,75.88869565,10.88869565,1.297336935,Pass Low,62,73.21,11.21,1.363377756,Pass Low,3,2.57,-0.43,-0.257665253,Pass Low,0,0.108695652,0.108695652,0.466252404,Pass Low
1098-1075,1098,1075,561820,318800,561950,318910,1,32,179,0.06,965.41,72.44,11.15,31.28,20.6,Validation,345,691.36,346.36,15.21554132,Fail Low,301,607.6,306.6,14.38469911,Fail Low,43,83.76,40.76,5.119859674,Pass Low,1,0,-1,-1.414213562,Pass Low
1219-1081,1219,1081,560810,318820,561000,319070,2,64,310,0.41,977,33.6,11.39,28.83,38.71,,,,,,,,,,,,,,,,,,,,,
7035-1081,7035,1081,560980,319400,561000,319070,1,64,336,0,1853.5,35.8,1.51,20.41,59.26,,,,,,,,,,,,,,,,,,,,,
1102-1081,1102,1081,561340,318480,561000,319070,1,48,736,0.08,1030.78,15.96,3.52,58.72,45.12,,,,,,,,,,,,,,,,,,,,,
1102-1083,1102,1083,561340,318480,561520,318590,1,48,220,0,1980,32.65,0,16.5,48,Calibration,281.875,638.44,356.565,16.62208346,Fail Low,236.8014423,555.09,318.2885577,15.99569812,Fail Low,43.44855771,83.35,39.90144229,5.011254222,Pass Low,1.625,0,-1.625,-1.802775638,Pass Low
2051-1083,2051,1083,561570,318620,561520,318590,1,32,60,0,1980,6.9,0,6.75,32,,,,,,,,,,,,,,,,,,,,,
3001-1086,3001,1086,562010,318070,562930,318160,2,96,930,0,3483,50.93,13.2,48.08,69.64,Calibration,1746,1811.784348,65.78434783,1.559724023,Pass Mid,1375,1388.28,13.28,0.357273353,Pass Mid,253,265.7,12.7,0.78860694,Pass Low,118,157.8043478,39.80434783,3.389572725,Pass Low
1224-1086,1224,1086,563510,318030,562930,318160,1,64,610,0,1980,44.1,5.76,40.07,54.8,,,,,,,,,,,,,,,,,,,,,
1118-1086,1118,1086,563230,318040,562930,318160,1,64,325,0,1720,27.71,1.45,19.73,59.3,Calibration,363.0841696,372.2321739,9.148004267,0.477094321,Pass Low,246.0994087,246.09,-0.009408711,-0.000599762,Pass Low,45.32783855,45.79,0.462161454,0.068471054,Pass Low,71.65692239,80.35217391,8.695251525,0.997383912,Pass Low
7500-1087,7500,1087,563260,318190,563310,318230,3,64,70,3.76,2250,50.43,13.44,17.38,14.5,,,,,,,,,,,,,,,,,,,,,
1094-1087,1094,1087,563170,318360,563310,318230,4,64,189,3.24,2400,33.77,15.44,26.08,26.09,Calibration,665.715857,742.4952174,76.77936041,2.893514148,Pass Low,531.1338759,534.55,3.416124058,0.147990703,Pass Low,97.82693384,166.48,68.65306616,5.972011809,Pass Low,36.7550472,41.46521739,4.710170195,0.753168169,Pass Low
7501-1088,7501,1088,563320,318240,563360,318220,3,64,52,1.27,2775,24.59,7.5,10.42,17.96,,,,,,,,,,,,,,,,,,,,,
7006-1088,7006,1088,563370,318280,563360,318220,3,64,70,6.03,1275,78.11,28.14,32.08,7.85,Calibration,873.2550991,898.2413043,24.98620525,0.839547289,Pass Mid,687.8085971,706.52,18.71140294,0.708661406,Pass Low,126.6840794,116.63,-10.05407942,-0.911535714,Pass Low,58.76242262,75.09130435,16.32888173,1.995980101,Pass Low
1088-1089,1088,1089,563360,318220,563370,318190,4,64,8,0,6400,26.22,1.42,1.87,15.43,,,,,,,,,,,,,,,,,,,,,
7007-1090,7007,1090,563330,317980,563300,317960,3,64,50,3.55,1800,46.69,17.03,19.84,9.07,,,,,,,,,,,,,,,,,,,,,
2819-1090,2819,1090,563330,317920,563300,317960,2,64,60,3.87,2212.5,52.68,13.65,17.02,12.69,Calibration,1022.003547,1020.10913,-1.894416531,-0.059285791,Pass Mid,787.4033274,769.02,-18.3833274,-0.658984583,Pass Mid,145.0279425,146.85,1.822057502,0.150826078,Pass Low,89.57227707,104.2391304,14.66685337,1.489917702,Pass Low
7035-1092,7035,1092,560980,319400,560910,319630,1,64,241,0.01,1029.41,11.65,3.29,16.85,51.5,,,,,,,,,,,,,,,,,,,,,
5010-1092,5010,1092,560730,319690,560910,319630,1,64,180,0,1899.91,30.34,1.36,11.48,56.42,,,,,,,,,,,,,,,,,,,,,
2065-1092,2065,1092,561230,319940,560910,319630,1,48,712,0.05,924.41,9.56,3.59,56.99,44.97,,,,,,,,,,,,,,,,,,,,,
7500-1094,7500,1094,563260,318190,563170,318360,4,64,197,8.31,2808.64,49.48,25.54,36.62,19.37,Calibration,1311.530142,1322.837826,11.30768434,0.311566285,Pass Mid,1064.655363,1088.75,24.09463692,0.734298243,Pass Mid,196.09363,194.94,-1.153630041,-0.082503904,Pass Low,50.78114863,39.14782609,-11.63332254,-1.734878025,Pass Low
1026-1094,1026,1094,562970,318280,563170,318360,2,30,500,1.88,1129.15,15.8,42.97,102.97,17.48,Calibration,175,168.8526087,-6.147391304,-0.468834643,Pass Low,121,110.34,-10.66,-0.991167006,Pass Low,51,51.13,0.13,0.018192052,Pass Low,3,7.382608696,4.382608696,1.92351001,Pass Low
7010-1094,7010,1094,563090,318430,563170,318360,4,48,103,4.64,1982.78,27.15,33.13,40.86,9.08,Calibration,552,499.0069565,-52.99304348,-2.311697828,Pass Low,381,379.37,-1.63,-0.083596889,Pass Low,149,100.15,-48.85,-4.376723593,Pass Low,22,19.48695652,-2.513043478,-0.551771433,Pass Low
7009-1094,7009,1094,563220,318410,563170,318360,4,64,45,3.88,2223.13,18.9,52.89,55.43,2.92,Calibration,402,390.063913,-11.93608696,-0.599786737,Pass Low,306,298.11,-7.89,-0.453977144,Pass Low,76,71.88,-4.12,-0.479134555,Pass Low,20,20.07391304,0.073913043,0.01651221,Pass Low
1129-1095,1129,1095,562200,319170,562230,319240,2,48,61,0.05,2524.32,53.28,2.83,7.4,29.66,,,,,,,,,,,,,,,,,,,,,
4002-1095,4002,1095,562240,319280,562230,319240,1,48,55,0,1980,31.08,1.32,5.44,36.37,,,,,,,,,,,,,,,,,,,,,
1095-1096,1095,1096,562230,319240,562350,319350,1,32,142,0,1705.78,4.95,1.11,17.08,29.92,,,,,,,,,,,,,,,,,,,,,
6004-1096,6004,1096,562390,319340,562350,319350,1,32,62,0,627.21,0,5.97,12.95,17.24,,,,,,,,,,,,,,,,,,,,,
1075-1098,1075,1098,561950,318910,561820,318800,1,32,179,0.01,903.75,15.35,3.35,23.48,27.44,Validation,192,130.75,-61.25,-4.821564328,Pass Low,157,115.43,-41.57,-3.561783823,Pass Low,35,15.32,-19.68,-3.923464936,Pass Low,0,0,0,0,Pass Low
5013-1098,5013,1098,561690,318710,561820,318800,1,32,150,0,1101.63,61.72,4.25,21.13,25.56,,,,,,,,,,,,,,,,,,,,,
1137-1098,1137,1098,561760,318870,561820,318800,1,30,100,0.04,441.8,9.07,9.02,21.02,17.13,,,,,,,,,,,,,,,,,,,,,
1081-1102,1081,1102,561000,319070,561340,318480,1,48,736,0,1741.04,35.84,5.81,61.01,43.43,,,,,,,,,,,,,,,,,,,,,
1083-1102,1083,1102,561520,318590,561340,318480,1,48,220,0,1882.57,7.25,1.03,17.53,45.18,Calibration,172.875,128.57,-44.305,-3.608807331,Pass Low,145.3339806,115.83,-29.50398064,-2.581897354,Pass Low,26.66601936,12.74,-13.92601936,-3.137333662,Pass Low,0.875,0,-0.875,-1.322875656,Pass Low
1138-1102,1138,1102,561270,318390,561340,318480,1,30,158,0.03,579.74,15.36,7.19,26.15,21.75,,,,,,,,,,,,,,,,,,,,,
7013-1107,7013,1107,565110,320250,565160,320240,2,40,45,0.11,1240.78,51.81,7.74,11.79,13.74,,,,,,,,,,,,,,,,,,,,,
7012-1107,7012,1107,565280,320220,565160,320240,2,40,120,0.05,1368.67,86.29,15.03,25.83,16.72,Calibration,1118,1140.668261,22.66826087,0.674538861,Pass Mid,1031,1039.15,8.15,0.253321295,Pass Mid,84,85.84,1.84,0.199670006,Pass Low,3,15.67826087,12.67826087,4.148646809,Pass Low
2026-1107,2026,1107,565100,320070,565160,320240,1,48,183,0.3,610.68,38.32,12.5,26.23,25.12,,,,,,,,,,,,,,,,,,,,,
1111-1108,1111,1108,565330,320170,565320,320210,2,48,37,0,3400,60.51,0.99,3.77,35.36,,,,,,,,,,,,,,,,,,,,,
7012-1108,7012,1108,565280,320220,565320,320210,2,40,35,0.32,1388.09,54.13,6.06,9.21,13.69,,,,,,,,,,,,,,,,,,,,,
1108-1109,1108,1109,565320,320210,565330,320230,2,32,45,0,3900,41.74,1.59,6.65,24.37,,,,,,,,,,,,,,,,,,,,,
7015-1110,7015,1110,565360,320220,565370,320190,2,48,36,0,3200,61.14,1.45,4.15,31.26,,,,,,,,,,,,,,,,,,,,,
1204-1110,1204,1110,566250,320000,565370,320190,2,80,910,1.12,740.72,70.05,12.35,53.3,61.47,Calibration,457,508.0943478,51.09434783,2.32596391,Pass Low,394,443.71,49.71,2.42891273,Pass Low,54,60.68,6.68,0.882160521,Pass Low,9,3.704347826,-5.295652174,-2.101155829,Pass Low
1110-1111,1110,1111,565370,320190,565330,320170,2,48,46,0,3400,62.81,1.2,4.65,35.61,,,,,,,,,,,,,,,,,,,,,
7016-1111,7016,1111,565230,319970,565330,320170,3,96,219,0.64,1837.41,79.38,8.12,16.33,48.28,Calibration,1301,1333.449565,32.44956522,0.894085261,Pass Mid,974,1001.89,27.89,0.8873238,Pass Mid,230,235.29,5.29,0.346823735,Pass Low,97,96.26956522,-0.730434783,-0.07430443,Pass Low
2146-1112,2146,1112,562000,319010,562150,319040,1,48,132,0,1980,37.57,0,9.9,48,,,,,,,,,,,,,,,,,,,,,
7017-1112,7017,1112,562180,319050,562150,319040,1,48,58,0,1980,6.3,0,4.35,48,Validation,222,120.5769565,-101.4230435,-7.749480023,Fail Low,185,106.17,-78.83,-6.533309181,Pass Low,37,14.32,-22.68,-4.477284836,Pass Low,0,0.086956522,0.086956522,0.417028828,Pass Low
7018-1113,7018,1113,562180,319060,562190,319120,2,48,60,0,2500,55.36,0,4.5,48,Validation,1247,1320.735217,73.73521739,2.057855349,Pass Mid,1064,1121.2,57.2,1.730475403,Pass Mid,160,175.57,15.57,1.202020976,Pass Low,23,23.96521739,0.965217391,0.199182862,Pass Low
1129-1113,1129,1113,562200,319170,562190,319120,1,48,42,0,1980,33.48,0,3.15,48,,,,,,,,,,,,,,,,,,,,,
2002-1114,2002,1114,562650,319300,562240,319090,1,40,454,0,1980,19.11,0,40.86,40,Calibration,387,376.3508696,-10.64913043,-0.545088528,Pass Low,310,300.54,-9.46,-0.541438424,Pass Low,76,74.25,-1.75,-0.201904411,Pass Low,1,1.560869565,0.560869565,0.495659167,Pass Low
7021-1114,7021,1114,562220,319070,562240,319090,1,48,28,0,1980,25.74,0,2.1,48,Validation,577,502.806087,-74.19391304,-3.193084333,Pass Low,507,430.47,-76.53,-3.534825846,Pass Low,67,67.11,0.11,0.013433126,Pass Low,3,5.226086957,2.226086957,1.097641389,Pass Low
1050-1115,1050,1115,562300,319010,562280,319020,2,48,20,0,3960,21.91,0,1.5,48,,,,,,,,,,,,,,,,,,,,,
7030-1115,7030,1115,562250,319030,562280,319020,1,48,28,0,1980,37.4,0,2.1,48,,,,,,,,,,,,,,,,,,,,,
7028-1116,7028,1116,562190,319010,562170,318990,2,48,24,0,3200,9.31,0,1.8,48,,,,,,,,,,,,,,,,,,,,,
7027-1116,7027,1116,562190,318920,562170,318990,3,48,72,0,4800,8.3,0,5.4,48,,,,,,,,,,,,,,,,,,,,,
1118-1117,1118,1117,563230,318040,563260,318170,3,64,105,4.75,2250,60.22,14.59,20.5,18.44,,,,,,,,,,,,,,,,,,,,,
1086-1117,1086,1117,562930,318160,563260,318170,3,64,331,5.37,1800,64.97,19.37,37.99,31.36,Calibration,1083.02343,1074.896957,-8.126473218,-0.24739983,Pass Mid,852.8986515,845.18,-7.718651479,-0.264897298,Pass Mid,157.0912038,156.93,-0.161203807,-0.01286503,Pass Low,73.03357445,72.78695652,-0.246617931,-0.028882203,Pass Low
1119-1118,1119,1118,563240,317990,563230,318040,4,64,48,0,6680,27.42,0.72,3.42,50.52,,,,,,,,,,,,,,,,,,,,,
1090-1119,1090,1119,563300,317960,563240,317990,4,64,69,0,6680,30.03,0.7,4.58,54.26,,,,,,,,,,,,,,,,,,,,,
5015-1119,5015,1119,563130,317880,563240,317990,1,30,165,0.15,1112.95,21.04,7.01,26.81,22.15,Calibration,188.3994681,188.96,0.56053192,0.040807287,Pass Low,129.6057576,130.2,0.594242371,0.052137983,Pass Low,23.87144645,23.96,0.08855355,0.018107739,Pass Low,34.922264,34.8,-0.122264001,-0.020707509,Pass Low
1148-1120,1148,1120,562290,320670,562530,320700,1,32,244,0.01,849.83,7.47,9.04,36.49,24.07,,,,,,,,,,,,,,,,,,,,,
2034-1120,2034,1120,562440,320830,562530,320700,1,30,150,0.02,886.66,18.63,8.3,26.3,20.54,,,,,,,,,,,,,,,,,,,,,
2204-1120,2204,1120,562650,320970,562530,320700,1,30,320,0.03,883.29,21.91,7.52,45.92,25.09,,,,,,,,,,,,,,,,,,,,,
1015-1120,1015,1120,562570,320490,562530,320700,1,48,204,0.01,962.51,32.71,8.67,23.97,30.63,Validation,259,310.89,51.89,3.073994955,Pass Low,219,267.54,48.54,3.11211398,Pass Low,34,43.35,9.35,1.503475826,Pass Low,6,0,-6,-3.464101615,Pass Low
1061-1124,1061,1124,561820,319820,561850,319680,1,48,147,0,818.7,14.87,7.25,18.28,28.95,Calibration,122,121.4391304,-0.560869565,-0.050837206,Pass Low,103,102.14,-0.86,-0.084915755,Pass Low,19,19.06,0.06,0.01375409,Pass Low,0,0.239130435,0.239130435,0.691564075,Pass Low
7031-1124,7031,1124,561900,319700,561850,319680,1,48,53,0,990,41.46,7.78,11.75,16.24,Calibration,391,403.6108696,12.61086957,0.63267807,Pass Low,351,364.9,13.9,0.734689134,Pass Low,38,36.55,-1.45,-0.237497573,Pass Low,2,2.160869565,0.160869565,0.111531318,Pass Low
1127-1124,1127,1124,561860,319650,561850,319680,1,48,35,0,989.18,2,6.79,9.42,13.38,,,,,,,,,,,,,,,,,,,,,
2122-1127,2122,1127,561780,319620,561860,319650,1,32,62,0,1299.12,0,3.38,10.36,21.55,,,,,,,,,,,,,,,,,,,,,
1124-1127,1124,1127,561850,319680,561860,319650,1,48,35,0,1588.38,25.73,1.53,4.15,30.36,,,,,,,,,,,,,,,,,,,,,
7502-1127,7502,1127,561890,319550,561860,319650,1,32,100,0.01,486.12,6.58,7.42,18.67,19.28,,,,,,,,,,,,,,,,,,,,,
1028-1128,1028,1128,562090,319470,562010,319500,1,32,84,0,1980,4.45,0,9.45,32,,,,,,,,,,,,,,,,,,,,,
2797-1128,2797,1128,562020,319420,562010,319500,1,16,81,0,1980,5.91,0,18.23,16,,,,,,,,,,,,,,,,,,,,,
1095-1129,1095,1129,562230,319240,562200,319170,1,48,61,0,2219.78,27.73,1.12,5.7,38.55,,,,,,,,,,,,,,,,,,,,,
1113-1129,1113,1129,562190,319120,562200,319170,1,48,42,0,2018.95,68.54,2.82,5.97,25.31,,,,,,,,,,,,,,,,,,,,,
2797-1129,2797,1129,562020,319420,562200,319170,1,16,333,0.48,112.06,42.29,43.82,118.75,10.1,,,,,,,,,,,,,,,,,,,,,
4000-1130,4000,1130,562250,319430,562250,319320,1,48,120,0,1980,31.08,0,9,48,,,,,,,,,,,,,,,,,,,,,
4002-1130,4002,1130,562240,319280,562250,319320,1,48,40,0,1980,63.67,0,3,48,,,,,,,,,,,,,,,,,,,,,
4000-1132,4000,1132,562250,319430,562430,319430,1,32,172,0,435.03,6,7.71,27.06,22.88,,,,,,,,,,,,,,,,,,,,,
1133-1132,1133,1132,562460,319520,562430,319430,1,48,93,0,881.89,6.63,4.23,11.2,29.88,,,,,,,,,,,,,,,,,,,,,
2001-1132,2001,1132,562470,319370,562430,319430,1,32,79,0.01,570.29,18.23,7.01,15.9,17.89,,,,,,,,,,,,,,,,,,,,,
1096-1132,1096,1132,562350,319350,562430,319430,1,32,147,0,1990,3.43,0.94,17.47,30.28,,,,,,,,,,,,,,,,,,,,,
1142-1133,1142,1133,562510,319530,562460,319520,1,30,100,0,1075.88,6.59,4.83,16.83,21.39,,,,,,,,,,,,,,,,,,,,,
1132-1133,1132,1133,562430,319430,562460,319520,1,48,93,0,863.48,19.96,4.75,11.72,28.56,,,,,,,,,,,,,,,,,,,,,
5006-1133,5006,1133,562260,319540,562460,319520,1,48,206,0,864.75,3.25,2.15,17.6,42.13,,,,,,,,,,,,,,,,,,,,,
1066-1135,1066,1135,561970,319700,562050,319690,2,48,77,0.01,2608.88,4.79,1.48,7.25,38.21,,,,,,,,,,,,,,,,,,,,,
1067-1135,1067,1135,562110,319690,562050,319690,1,48,54,0,1129.56,38.36,2.58,6.63,29.31,Calibration,410,426.2326087,16.2326087,0.793852411,Pass Low,369,385.74,16.74,0.861731102,Pass Low,38,38.11,0.11,0.017831457,Pass Low,3,2.382608696,-0.617391304,-0.376338892,Pass Low
1136-1135,1136,1135,562050,319640,562050,319690,1,30,100,0.02,513.09,8.58,7.61,19.61,18.36,,,,,,,,,,,,,,,,,,,,,
1135-1136,1135,1136,562050,319690,562050,319640,1,30,100,0,1250,5.01,0,12,30,,,,,,,,,,,,,,,,,,,,,
1098-1137,1098,1137,561820,318800,561760,318870,1,30,100,0,1250,2.16,0,12,30,,,,,,,,,,,,,,,,,,,,,
1102-1138,1102,1138,561340,318480,561270,318390,1,30,158,0,1250,3.1,0,18.96,30,,,,,,,,,,,,,,,,,,,,,
1146-1139,1146,1139,562040,320710,561980,320690,1,32,73,0,1658.24,6.54,1.45,9.66,27.2,,,,,,,,,,,,,,,,,,,,,
1011-1139,1011,1139,561920,320660,561980,320690,1,32,64,0,1817.95,3.96,1.03,8.23,27.99,Validation,79,68.02,-10.98,-1.280646093,Pass Low,65,57.26,-7.74,-0.989951146,Pass Low,14,10.76,-3.24,-0.920841085,Pass Low,0,0,0,0,Pass Low
1140-1139,1140,1139,562040,320820,561980,320690,1,30,148,0.01,622.96,11.02,6.39,24.15,22.07,,,,,,,,,,,,,,,,,,,,,
1139-1140,1139,1140,561980,320690,562040,320820,1,30,148,0,1250,3.45,0,17.76,30,,,,,,,,,,,,,,,,,,,,,
1133-1142,1133,1142,562460,319520,562510,319530,1,30,100,0,1250,11.46,0,12,30,,,,,,,,,,,,,,,,,,,,,
1139-1146,1139,1146,561980,320690,562040,320710,1,32,73,0,1642.18,3.08,1.44,9.65,27.23,,,,,,,,,,,,,,,,,,,,,
1148-1146,1148,1146,562290,320670,562040,320710,1,32,248,0,1881.63,4.33,1,28.9,30.89,,,,,,,,,,,,,,,,,,,,,
1147-1146,1147,1146,562000,320590,562040,320710,1,30,124,0,718.42,5.87,5.74,20.62,21.65,,,,,,,,,,,,,,,,,,,,,
1146-1147,1146,1147,562040,320710,562000,320590,1,30,124,0,1250,1.05,0,14.88,30,,,,,,,,,,,,,,,,,,,,,
1146-1148,1146,1148,562040,320710,562290,320670,1,32,248,0,1600.15,3.3,1.53,29.43,30.33,,,,,,,,,,,,,,,,,,,,,
1120-1148,1120,1148,562530,320700,562290,320670,1,32,244,0,1514.07,5.73,1.26,28.71,30.59,,,,,,,,,,,,,,,,,,,,,
1149-1148,1149,1148,562330,320600,562290,320670,1,30,115,0,609.88,2.9,6.2,20,20.7,,,,,,,,,,,,,,,,,,,,,
1148-1149,1148,1149,562290,320670,562330,320600,1,30,115,0,1250,0.98,0,13.8,30,,,,,,,,,,,,,,,,,,,,,
1005-1201,1005,1201,564550,322400,564550,322690,1,48,299,0,1250,25.71,0,22.42,48,Calibration,242,303.296087,61.29608696,3.712201637,Pass Low,205,243.44,38.44,2.567120205,Pass Low,36,50.53,14.53,2.209007855,Pass Low,1,9.326086957,8.326086957,3.664274929,Pass Low
1215-1202,1215,1202,566780,323000,566790,323030,1,80,38,0,1250,46.43,0,1.71,80,Calibration,528,528.4913043,0.491304348,0.021376305,Pass Low,389,388.35,-0.65,-0.032970084,Pass Low,110,110.95,0.95,0.090384009,Pass Low,29,29.19130435,0.191304348,0.035465884,Pass Low
1216-1203,1216,1203,566800,322980,566970,323020,1,80,179,0,1250,42.7,0,8.05,80,Calibration,497,484.9482609,-12.05173913,-0.543901702,Pass Low,357,351.17,-5.83,-0.30982381,Pass Low,105,102.4,-2.6,-0.255319491,Pass Low,35,31.37826087,-3.62173913,-0.628664922,Pass Low
1321-1204,1321,1204,568930,319620,566250,320000,1,80,2689,0,1730,29.99,11.04,132.05,73.31,,,,,,,,,,,,,,,,,,,,,
1110-1204,1110,1204,565370,320190,566250,320000,1,80,910,0,1730,19.65,0,40.95,80,Calibration,268,318.0495652,50.04956522,2.923803172,Pass Low,196,253.11,57.11,3.811103957,Pass Low,56,51.17,-4.83,-0.659820057,Pass Low,16,13.76956522,-2.230434783,-0.578120382,Pass Low
2819-1206,2819,1206,563330,317920,563310,317700,1,64,220,0,1715.65,49.87,2.89,15.26,51.9,,,,,,,,,,,,,,,,,,,,,
2737-1206,2737,1206,563410,317670,563310,317700,1,30,100,0.04,184.12,6.04,20.46,32.46,11.09,,,,,,,,,,,,,,,,,,,,,
2506-1206,2506,1206,563120,317060,563310,317700,1,64,681,0,1708.28,67.93,11.14,49.44,49.58,,,,,,,,,,,,,,,,,,,,,
1221-1208,1221,1208,560680,318630,560380,318230,1,96,470,0,1730,48.26,0,17.63,96,,,,,,,,,,,,,,,,,,,,,
1338-1208,1338,1208,557340,317090,560380,318230,1,96,3300,0,1730,70.37,41.57,165.32,71.86,,,,,,,,,,,,,,,,,,,,,
1230-1209,1230,1209,560580,318840,560330,318990,2,96,290,0,2500,28.12,0.31,11.19,93.33,,,,,,,,,,,,,,,,,,,,,
1340-1209,1340,1209,557290,319130,560330,318990,1,96,3090,0,1730,58.4,37.51,153.38,72.53,Validation,864.3333333,895.3326087,30.99927536,1.045084545,Pass Mid,680.478483,669.57,-10.90848299,-0.419860167,Pass Low,124.8548503,137.38,12.52514965,1.093837272,Pass Low,59,88.3826087,29.3826087,3.422805566,Pass Low
5010-1210,5010,1210,560730,319690,560300,319920,1,64,514,0,1980,2.82,0,28.91,64,Calibration,211.8035714,34.66,-177.1435714,-15.95746959,Fail Low,175.4610067,15.16,-160.3010067,-16.41972458,Fail Low,32.19375524,7.8,-24.39375524,-5.455035329,Pass Low,4.148809524,11.7,7.551190476,2.68245287,Pass Low
1342-1210,1342,1210,560170,320000,560300,319920,1,64,151,0,1980,15.3,0,8.49,64,,,,,,,,,,,,,,,,,,,,,
2068-1211,2068,1211,561150,320460,560380,320570,1,30,300,0,798.3,5.04,5.38,41.38,26.1,,,,,,,,,,,,,,,,,,,,,
2067-1211,2067,1211,561160,320360,560380,320570,1,48,806,0,823.97,3.38,5.08,65.53,44.28,Calibration,32.25,16.37304348,-15.87695652,-3.220039385,Pass Low,27.14450074,5.6,-21.54450074,-5.324541861,Pass Low,4.980499256,3.46,-1.520499256,-0.740145566,Pass Low,0.125,7.313043478,7.188043478,3.727317058,Pass Low
1343-1211,1343,1211,559550,320230,560380,320570,1,48,1048,0,1600,1.09,1.14,79.74,47.32,,,,,,,,,,,,,,,,,,,,,
1029-1212,1029,1212,561850,320710,561510,320830,1,30,359,0,1250,8.2,0,43.08,30,,,,,,,,,,,,,,,,,,,,,
1008-1213,1008,1213,562050,321300,561620,321450,1,30,465,0,1250,32.37,0,55.8,30,,,,,,,,,,,,,,,,,,,,,
1217-1214,1217,1214,566770,322950,566740,322980,2,48,44,0,3830,37.23,0.51,3.81,41.53,,,,,,,,,,,,,,,,,,,,,
1006-1214,1006,1214,565600,322630,566740,322980,1,80,1193,0.39,1250,63.62,16.1,69.78,61.55,Calibration,707,725.2956522,18.29565217,0.683670052,Pass Mid,555,569,14,0.590554357,Pass Low,114,107.1,-6.9,-0.656250606,Pass Low,38,49.19565217,11.19565217,1.695574904,Pass Low
1214-1215,1214,1215,566740,322980,566780,323000,2,48,56,0,3840.67,36.43,0.74,4.94,40.83,,,,,,,,,,,,,,,,,,,,,
1202-1215,1202,1215,566790,323030,566780,323000,2,80,38,0.2,1704.79,38.96,5.06,6.77,20.21,Calibration,647,627.346087,-19.65391304,-0.778610638,Pass Low,562,542.36,-19.64,-0.835797653,Pass Low,66,65.86,-0.14,-0.017241955,Pass Low,19,19.12608696,0.126086957,0.028878461,Pass Low
1215-1216,1215,1216,566780,323000,566800,322980,2,48,35,0,3848.42,38.53,0.76,3.39,37.22,,,,,,,,,,,,,,,,,,,,,
1203-1216,1203,1216,566970,323020,566800,322980,1,80,179,0.48,1250,58.28,8.82,16.87,38.2,Calibration,654,678.3630435,24.36304348,0.943920133,Pass Low,558,582.32,24.32,1.018509766,Pass Low,62,62.13,0.13,0.016501369,Pass Low,34,33.91304348,-0.086956522,-0.014922465,Pass Low
1216-1217,1216,1217,566800,322980,566770,322950,2,48,52,0,3750,44.74,0.64,4.54,41.22,,,,,,,,,,,,,,,,,,,,,
1010-1217,1010,1217,566290,322150,566770,322950,2,96,934,0.17,1950.09,44.77,9.95,44.98,74.76,,,,,,,,,,,,,,,,,,,,,
1235-1218,1235,1218,560680,318710,560740,318780,2,48,100,0,3200,40.37,0.94,8.44,42.64,,,,,,,,,,,,,,,,,,,,,
1230-1218,1230,1218,560580,318840,560740,318780,2,80,163,1.41,1267.49,79.7,10.43,17.77,33.03,Calibration,883,895.3326087,12.3326087,0.413583738,Pass Mid,649,669.57,20.57,0.801120222,Pass Low,125,137.38,12.38,1.080862075,Pass Low,109,88.3826087,-20.6173913,-2.075363953,Pass Low
1236-1219,1236,1219,560760,318790,560810,318820,1,48,70,0,1980,19.83,0,5.25,48,Calibration,336,353.1304348,17.13043478,0.922853298,Pass Low,217,251.82,34.82,2.274263071,Pass Low,74,73.98,-0.02,-0.00232511,Pass Low,45,27.33043478,-17.66956522,-2.938193024,Pass Low
1081-1219,1081,1219,561000,319070,560810,318820,1,64,310,0,977,48.81,1.54,18.98,58.79,,,,,,,,,,,,,,,,,,,,,
