Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
1314-1313,1314,1313,567240,324520,567580,326360,m,80,1895,m,1980,33.6,11.58,96.86,70.43,Calibration,870.5714286,648.9030435,-221.6683851,-8.042147814,Fail Mid,774.940723,564.11,-210.830723,-8.147988018,Fail Mid,91.48784846,81.38,-10.10784846,-1.087217932,Pass Low,4.142857143,3.413043478,-0.729813665,-0.375477459,Pass Low
1314-1349,1314,1349,567240,324520,566590,324740,m,48,730,m,977,12.79,0.55,55.3,47.53,,,,,,,,,,,,,,,,,,,,,
1315-1312,1315,1312,570020,327780,568620,330890,m,64,3965,m,1720,3.71,0,223.03,64,,,,,,,,,,,,,,,,,,,,,
1315-1313,1315,1313,570020,327780,567580,326360,m,80,2922,m,1720,0,0,131.49,80,,,,,,,,,,,,,,,,,,,,,
1315-1316,1315,1316,570020,327780,571090,325330,m,64,2738,m,1720,3.26,0,154.01,64,,,,,,,,,,,,,,,,,,,,,
1316-1315,1316,1315,571090,325330,570020,327780,m,64,2738,m,1720,3.6,0,154.01,64,,,,,,,,,,,,,,,,,,,,,
1316-1317,1316,1317,571090,325330,572140,325510,m,80,1091,m,1980,28.64,5.16,54.26,72.39,,,,,,,,,,,,,,,,,,,,,
1316-1352,1316,1352,571090,325330,567090,323080,m,80,4594,m,1980,24.83,17.31,224.04,73.82,Calibration,430.3333333,468.863913,38.53057971,1.817159534,Pass Low,352.3333333,387.8,35.46666667,1.843658114,Pass Low,63,68.09,5.09,0.62870657,Pass Low,15,12.97391304,-2.026086957,-0.541746942,Pass Low
1317-1316,1317,1316,572140,325510,571090,325330,m,80,1091,m,1980,27.96,4.97,54.07,72.65,,,,,,,,,,,,,,,,,,,,,
1317-1318,1317,1318,572140,325510,572840,325680,m,80,730,m,1980,31.9,4.11,36.96,71.11,,,,,,,,,,,,,,,,,,,,,
1317-1320,1317,1320,572140,325510,571990,322760,m,64,2856,m,1720,6.6,0.01,160.66,64,,,,,,,,,,,,,,,,,,,,,
1318-1303,1318,1303,572840,325680,582740,328270,m,80,10700,m,1980,15.57,19.11,500.61,76.95,,,,,,,,,,,,,,,,,,,,,
1318-1317,1318,1317,572840,325680,572140,325510,m,80,730,m,1980,30.49,3.82,36.67,71.67,,,,,,,,,,,,,,,,,,,,,
1318-2787,1318,2787,572840,325680,572740,326570,m,80,1000,m,1720,21.28,0.65,45.65,78.86,,,,,,,,,,,,,,,,,,,,,
1319-1320,1319,1320,571390,322790,571990,322760,m,48,879,m,1720,4.18,0.08,66,47.94,Calibration,177.1964286,71.95,-105.2464286,-9.429638251,Fail Low,157.926914,66.1,-91.82691403,-8.676306571,Pass Low,18.64451454,5.85,-12.79451454,-3.655984887,Pass Low,0.625,0,-0.625,-1.118033989,Pass Low
1319-1352,1319,1352,571390,322790,567090,323080,m,48,4056,m,977,16.12,5.05,309.25,47.22,,,,,,,,,,,,,,,,,,,,,
1320-1317,1320,1317,571990,322760,572140,325510,m,64,2856,m,1720,7.45,0.01,160.66,63.99,,,,,,,,,,,,,,,,,,,,,
1320-1319,1320,1319,571990,322760,571390,322790,m,48,879,m,1720,6.94,0.22,66.15,47.84,Calibration,142.875,118.4452174,-24.42978261,-2.137214415,Pass Low,127.1177497,113.44,-13.67774967,-1.24715368,Pass Low,15.00725033,4.34,-10.66725033,-3.429713628,Pass Low,0.75,0.665217391,-0.084782609,-0.100788317,Pass Low
1348-1201,1348,1201,564770,323200,564550,322690,m,48,563,m,977,29.91,2.73,44.95,45.09,,,,,,,,,,,,,,,,,,,,,
1348-1349,1348,1349,564770,323200,566590,324740,m,80,2384,m,1980,5.11,0.72,108,79.47,,,,,,,,,,,,,,,,,,,,,
1349-1314,1349,1314,566590,324740,567240,324520,m,48,730,m,977,12.87,0.55,55.3,47.52,,,,,,,,,,,,,,,,,,,,,
1349-1348,1349,1348,566590,324740,564770,323200,m,80,2384,m,1980,5.45,0.79,108.07,79.41,,,,,,,,,,,,,,,,,,,,,
1351-1302,1351,1302,575020,328900,577010,332680,m,80,4408,m,1720,14.26,0.9,199.26,79.64,,,,,,,,,,,,,,,,,,,,,
1351-2787,1351,2787,575020,328900,572740,326570,m,80,3326,m,1720,5.8,0.05,149.72,79.97,,,,,,,,,,,,,,,,,,,,,
1352-1203,1352,1203,567090,323080,566970,323020,m,80,132,m,1980,32.79,0.78,6.72,70.76,,,,,,,,,,,,,,,,,,,,,
1352-1316,1352,1316,567090,323080,571090,325330,m,80,4594,m,1980,25.81,18.41,225.14,73.46,Calibration,387.3333333,489.2778261,101.9444928,4.869397962,Fail Low,331,429.73,98.73,5.062311477,Pass Low,41.66666667,47.5,5.833333333,0.873636009,Pass Low,14.66666667,12.04782609,-2.61884058,-0.716556753,Pass Low
1352-1319,1352,1319,567090,323080,571390,322790,m,48,4056,m,977,12.06,2.67,306.87,47.58,,,,,,,,,,,,,,,,,,,,,
2100-1303,2100,1303,591190,330660,582740,328270,m,80,9200,m,1980,16.11,17.35,431.35,76.78,,,,,,,,,,,,,,,,,,,,,
2100-2612,2100,2612,591190,330660,584590,318840,m,80,14600,m,1980,7.48,8.06,665.06,79.03,,,,,,,,,,,,,,,,,,,,,
2100-2166,2100,2166,591190,330660,599440,333840,m,80,9200,m,1980,18.8,22.21,436.21,75.93,,,,,,,,,,,,,,,,,,,,,
2100-2167,2100,2167,591190,330660,602260,320520,m,64,17600,m,1720,2.56,0,990,64,,,,,,,,,,,,,,,,,,,,,
2101-2831,2101,2831,581880,310170,587850,310140,m,96,6200,m,1980,38.82,24.74,257.24,86.77,,,,,,,,,,,,,,,,,,,,,
2101-2835,2101,2835,581880,310170,581780,298640,m,80,12400,m,1980,11.52,13.67,571.67,78.09,,,,,,,,,,,,,,,,,,,,,
2101-2611,2101,2611,581880,310170,578320,309850,m,96,3600,m,1980,40.32,15.79,150.79,85.95,,,,,,,,,,,,,,,,,,,,,
2101-2749,2101,2749,581880,310170,582250,314150,m,80,3300,m,1980,8.94,2.43,150.93,78.71,,,,,,,,,,,,,,,,,,,,,
2102-2160,2102,2160,621740,342120,621350,338830,m,80,3800,m,1980,0,0,171,80,,,,,,,,,,,,,,,,,,,,,
2102-2166,2102,2166,621740,342120,599440,333840,m,80,26600,m,1980,4.54,6.61,1203.61,79.56,,,,,,,,,,,,,,,,,,,,,
2103-2116,2103,2116,618380,305640,598870,312390,m,96,28900,m,1980,12.58,6.9,1090.65,95.39,,,,,,,,,,,,,,,,,,,,,
2103-2118,2103,2118,618380,305640,604330,295150,m,80,24700,m,1980,0.41,0.13,1111.63,79.99,,,,,,,,,,,,,,,,,,,,,
2103-2143,2103,2143,618380,305640,651490,308840,m,80,35100,m,1980,1.85,2.07,1581.57,79.9,,,,,,,,,,,,,,,,,,,,,
2103-2144,2103,2144,618380,305640,637270,297760,m,80,19200,m,1980,7.07,9.7,873.7,79.11,,,,,,,,,,,,,,,,,,,,,
2103-2162,2103,2162,618380,305640,634720,323380,m,80,27100,m,1980,0.29,0.08,1219.58,79.99,,,,,,,,,,,,,,,,,,,,,
2103-2756,2103,2756,618380,305640,619690,321410,m,80,16100,m,1980,0.88,0.29,724.79,79.97,,,,,,,,,,,,,,,,,,,,,
2103-2167,2103,2167,618380,305640,602260,320520,m,64,21100,m,1720,0.97,0,1186.88,64,,,,,,,,,,,,,,,,,,,,,
2104-2835,2104,2835,580320,293470,581780,298640,m,80,5400,m,1980,8.18,3.44,246.44,78.88,,,,,,,,,,,,,,,,,,,,,
2104-2111,2104,2111,580320,293470,586420,284900,m,80,10300,m,1980,15.04,17.4,480.9,77.11,,,,,,,,,,,,,,,,,,,,,
2104-2685,2104,2685,580320,293470,572780,274140,m,80,22200,m,1980,1.63,1.07,1000.07,79.91,,,,,,,,,,,,,,,,,,,,,
2104-2682,2104,2682,580320,293470,567730,302200,m,80,16100,m,1980,21.24,47.23,771.73,75.1,,,,,,,,,,,,,,,,,,,,,
2105-2109,2105,2109,563180,266000,552890,279050,m,96,19700,m,1980,5.16,0.51,739.26,95.93,,,,,,,,,,,,,,,,,,,,,
2105-2685,2105,2685,563180,266000,572780,274140,m,80,13600,m,1980,0.88,0.24,612.24,79.97,,,,,,,,,,,,,,,,,,,,,
2105-2168,2105,2168,563180,266000,545780,258760,m,80,19900,m,1980,0,0,895.5,80,,,,,,,,,,,,,,,,,,,,,
2105-2754,2105,2754,563180,266000,585280,264810,m,96,18500,m,4186,0.87,0.01,693.76,96,,,,,,,,,,,,,,,,,,,,,
2105-2755,2105,2755,563180,266000,557490,259870,m,96,8200,m,4186,2.46,0.05,307.55,95.98,,,,,,,,,,,,,,,,,,,,,
2107-2786,2107,2786,538910,287260,540410,296100,m,96,11900,m,1980,44.24,65.85,512.1,83.66,,,,,,,,,,,,,,,,,,,,,
2107-2108,2107,2108,538910,287260,522170,272880,m,96,25500,m,1980,11.12,4.47,960.72,95.55,,,,,,,,,,,,,,,,,,,,,
2107-2109,2107,2109,538910,287260,552890,279050,m,96,18400,m,1980,28.41,33.63,723.63,91.54,,,,,,,,,,,,,,,,,,,,,
2108-2107,2108,2107,522170,272880,538910,287260,m,96,25500,m,1980,16.05,11.18,967.43,94.89,,,,,,,,,,,,,,,,,,,,,
2108-2113,2108,2113,522170,272880,513990,294040,m,80,23100,m,1980,0,0,1039.5,80,,,,,,,,,,,,,,,,,,,,,
2108-2136,2108,2136,522170,272880,462730,304900,m,80,90400,m,1980,0,0,4068,80,,,,,,,,,,,,,,,,,,,,,
2108-2168,2108,2168,522170,272880,545780,258760,m,80,27600,m,1980,0,0,1242,80,,,,,,,,,,,,,,,,,,,,,
2109-2105,2109,2105,552890,279050,563180,266000,m,96,19700,m,1980,7.75,1.4,740.15,95.82,,,,,,,,,,,,,,,,,,,,,
2109-2107,2109,2107,552890,279050,538910,287260,m,96,18400,m,1980,23.15,20.15,710.15,93.28,,,,,,,,,,,,,,,,,,,,,
2109-2168,2109,2168,552890,279050,545780,258760,m,96,19600,m,1980,24.85,25.65,760.65,92.76,,,,,,,,,,,,,,,,,,,,,
2109-2684,2109,2684,552890,279050,555430,287290,m,96,9000,m,1980,48.72,63.38,400.88,80.82,,,,,,,,,,,,,,,,,,,,,
2110-2786,2110,2786,539800,303010,540410,296100,m,96,5577,m,1980,57.42,59.22,268.36,74.81,,,,,,,,,,,,,,,,,,,,,
2110-2112,2110,2112,539800,303010,519840,302450,m,96,20400,m,1980,18.31,12.44,777.44,94.46,,,,,,,,,,,,,,,,,,,,,
2111-2118,2111,2118,586420,284900,604330,295150,m,80,22300,m,1980,3.9,4.35,1007.85,79.65,,,,,,,,,,,,,,,,,,,,,
2111-2104,2111,2104,586420,284900,580320,293470,m,80,10300,m,1980,19.31,25.94,489.44,75.76,,,,,,,,,,,,,,,,,,,,,
2111-2685,2111,2685,586420,284900,572780,274140,m,80,21600,m,1980,0.05,0,972,80,,,,,,,,,,,,,,,,,,,,,
2111-2754,2111,2754,586420,284900,585280,264810,m,80,19800,m,1980,7.87,11.87,902.87,78.95,,,,,,,,,,,,,,,,,,,,,
2112-2110,2112,2110,519840,302450,539800,303010,m,96,20400,m,1980,23.74,23.82,788.82,93.1,,,,,,,,,,,,,,,,,,,,,
2112-2113,2112,2113,519840,302450,513990,294040,m,96,15000,m,1980,8.64,1.4,563.9,95.76,,,,,,,,,,,,,,,,,,,,,
2112-2785,2112,2785,519840,302450,525290,310890,m,80,16600,m,1980,0.01,0,747,80,,,,,,,,,,,,,,,,,,,,,
2112-2849,2112,2849,519840,302450,510010,319390,m,80,15100,m,1980,1.41,0.58,680.08,79.93,,,,,,,,,,,,,,,,,,,,,
2113-2112,2113,2112,513990,294040,519840,302450,m,96,15000,m,1980,8.94,1.52,564.02,95.74,,,,,,,,,,,,,,,,,,,,,
2113-2108,2113,2108,513990,294040,522170,272880,m,80,23100,m,1980,0,0,1039.5,80,,,,,,,,,,,,,,,,,,,,,
2113-2848,2113,2848,513990,294040,503240,307460,m,80,22700,m,1980,0.97,0.48,1021.98,79.96,,,,,,,,,,,,,,,,,,,,,
2113-2136,2113,2136,513990,294040,462730,304900,m,96,60900,m,1980,7.67,4.22,2287.97,95.82,,,,,,,,,,,,,,,,,,,,,
2114-2132,2114,2132,544130,321780,535040,325760,m,96,10900,m,2500,33.97,31.17,439.92,89.2,,,,,,,,,,,,,,,,,,,,,
2116-2831,2116,2831,598870,312390,587850,310140,m,96,12500,m,1980,20.13,9.66,478.41,94.06,,,,,,,,,,,,,,,,,,,,,
2116-2103,2116,2103,598870,312390,618380,305640,m,96,28900,m,1980,20.08,22.2,1105.95,94.07,,,,,,,,,,,,,,,,,,,,,
2116-2829,2116,2829,598870,312390,598580,316450,m,64,5100,m,1720,0,0,286.88,64,,,,,,,,,,,,,,,,,,,,,
2118-2103,2118,2103,604330,295150,618380,305640,m,80,24700,m,1980,0.15,0.03,1111.53,80,,,,,,,,,,,,,,,,,,,,,
2118-2111,2118,2111,604330,295150,586420,284900,m,80,22300,m,1980,2.79,2.54,1006.04,79.8,,,,,,,,,,,,,,,,,,,,,
2118-2834,2118,2834,604330,295150,591740,300790,m,64,17320,m,1720,5.41,0.02,974.27,64,,,,,,,,,,,,,,,,,,,,,
2132-2114,2132,2114,535040,325760,544130,321780,m,96,10900,m,2500,30.93,24.65,433.4,90.54,,,,,,,,,,,,,,,,,,,,,
2132-2785,2132,2785,535040,325760,525290,310890,m,80,20300,m,1980,0.18,0.03,913.53,80,,,,,,,,,,,,,,,,,,,,,
2132-2133,2132,2133,535040,325760,524010,338750,m,96,18100,m,2500,28.99,34.82,713.57,91.32,,,,,,,,,,,,,,,,,,,,,
2132-2849,2132,2849,535040,325760,510010,319390,m,80,32200,m,1980,2.61,3.31,1452.31,79.82,,,,,,,,,,,,,,,,,,,,,
2133-2132,2133,2132,524010,338750,535040,325760,m,96,18100,m,2500,26.7,28.34,707.09,92.15,,,,,,,,,,,,,,,,,,,,,
2133-2134,2133,2134,524010,338750,507250,336870,m,80,18300,m,1980,0,0,823.5,80,,,,,,,,,,,,,,,,,,,,,
2133-2138,2133,2138,524010,338750,505820,347380,m,96,22600,m,2500,19.05,15.21,862.71,94.31,,,,,,,,,,,,,,,,,,,,,
2133-2140,2133,2140,524010,338750,540430,368050,m,96,40900,m,1980,10.32,5.94,1539.69,95.63,,,,,,,,,,,,,,,,,,,,,
2134-2849,2134,2849,507250,336870,510010,319390,m,80,27200,m,1980,1.67,1.37,1225.37,79.91,,,,,,,,,,,,,,,,,,,,,
2134-2133,2134,2133,507250,336870,524010,338750,m,80,18300,m,1980,0,0,823.5,80,,,,,,,,,,,,,,,,,,,,,
2134-2135,2134,2135,507250,336870,488830,336500,m,80,19300,m,1980,0,0,868.5,80,,,,,,,,,,,,,,,,,,,,,
2134-2138,2134,2138,507250,336870,505820,347380,m,80,11700,m,1980,1.28,0.39,526.89,79.94,,,,,,,,,,,,,,,,,,,,,
2135-2847,2135,2847,488830,336500,493550,323750,m,80,14100,m,1980,0,0,634.5,80,,,,,,,,,,,,,,,,,,,,,
2135-2136,2135,2136,488830,336500,462730,304900,m,80,49600,m,1980,0,0,2232,80,,,,,,,,,,,,,,,,,,,,,
2135-2134,2135,2134,488830,336500,507250,336870,m,80,19300,m,1980,0,0,868.5,80,,,,,,,,,,,,,,,,,,,,,
2135-2137,2135,2137,488830,336500,481250,355810,m,80,25700,m,1980,0,0,1156.5,80,,,,,,,,,,,,,,,,,,,,,
2136-2113,2136,2113,462730,304900,513990,294040,m,96,60900,m,1980,7.72,4.28,2288.03,95.82,,,,,,,,,,,,,,,,,,,,,
2136-2135,2136,2135,462730,304900,488830,336500,m,80,49600,m,1980,0,0,2232,80,,,,,,,,,,,,,,,,,,,,,
2136-2141,2136,2141,462730,304900,456190,336240,m,80,39000,m,1980,0,0,1755,80,,,,,,,,,,,,,,,,,,,,,
2136-2108,2136,2108,462730,304900,522170,272880,m,80,90400,m,1980,0,0,4068,80,,,,,,,,,,,,,,,,,,,,,
2137-2135,2137,2135,481250,355810,488830,336500,m,80,25700,m,1980,0,0,1156.5,80,,,,,,,,,,,,,,,,,,,,,
2137-2141,2137,2141,481250,355810,456190,336240,m,80,30600,m,1980,0.42,0.17,1377.17,79.99,,,,,,,,,,,,,,,,,,,,,
2137-2138,2137,2138,481250,355810,505820,347380,m,96,26700,m,2500,12.3,6.02,1007.27,95.43,,,,,,,,,,,,,,,,,,,,,
2138-2134,2138,2134,505820,347380,507250,336870,m,80,11700,m,1980,1.67,0.59,527.09,79.91,,,,,,,,,,,,,,,,,,,,,
2138-2133,2138,2133,505820,347380,524010,338750,m,96,22600,m,2500,17.37,12.07,859.57,94.65,,,,,,,,,,,,,,,,,,,,,
2138-2137,2138,2137,505820,347380,481250,355810,m,96,26700,m,2500,13.31,7.33,1008.58,95.3,,,,,,,,,,,,,,,,,,,,,
2138-2139,2138,2139,505820,347380,497780,370880,m,96,25900,m,1980,8.53,2.34,973.59,95.77,,,,,,,,,,,,,,,,,,,,,
2139-2138,2139,2138,497780,370880,505820,347380,m,96,25900,m,1980,8.07,2.03,973.28,95.8,,,,,,,,,,,,,,,,,,,,,
2140-2133,2140,2133,540430,368050,524010,338750,m,96,40900,m,1980,9.68,5.07,1538.82,95.68,,,,,,,,,,,,,,,,,,,,,
2141-2137,2141,2137,456190,336240,481250,355810,m,80,30600,m,1980,0.37,0.14,1377.14,79.99,,,,,,,,,,,,,,,,,,,,,
2141-2136,2141,2136,456190,336240,462730,304900,m,80,39000,m,1980,0,0,1755,80,,,,,,,,,,,,,,,,,,,,,
2143-2103,2143,2103,651490,308840,618380,305640,m,80,35100,m,1980,1.13,0.94,1580.44,79.95,,,,,,,,,,,,,,,,,,,,,
2143-2163,2143,2163,651490,308840,636190,325330,m,80,24000,m,1980,0.01,0,1080,80,,,,,,,,,,,,,,,,,,,,,
2144-2103,2144,2103,637270,297760,618380,305640,m,80,19200,m,1980,2.74,2.13,866.13,79.8,,,,,,,,,,,,,,,,,,,,,
2160-2102,2160,2102,621350,338830,621740,342120,m,80,3800,m,1980,0,0,171,80,,,,,,,,,,,,,,,,,,,,,
2160-2161,2160,2161,621350,338830,627590,330280,m,80,10200,m,1980,0,0,459,80,,,,,,,,,,,,,,,,,,,,,
2160-2164,2160,2164,621350,338830,620430,328150,m,80,10500,m,1980,0,0,472.5,80,,,,,,,,,,,,,,,,,,,,,
2161-2160,2161,2160,627590,330280,621350,338830,m,80,10200,m,1980,0,0,459,80,,,,,,,,,,,,,,,,,,,,,
2161-2162,2161,2162,627590,330280,634720,323380,m,80,9600,m,1980,1.19,0.28,432.28,79.95,,,,,,,,,,,,,,,,,,,,,
2161-2164,2161,2164,627590,330280,620430,328150,m,80,8300,m,1980,4.33,1.91,375.41,79.59,,,,,,,,,,,,,,,,,,,,,
2162-2161,2162,2161,634720,323380,627590,330280,m,80,9600,m,1980,1.91,0.6,432.6,79.89,,,,,,,,,,,,,,,,,,,,,
2162-2163,2162,2163,634720,323380,636190,325330,m,80,4000,m,1980,1.49,0.17,180.17,79.93,,,,,,,,,,,,,,,,,,,,,
2162-2103,2162,2103,634720,323380,618380,305640,m,80,27100,m,1980,0.22,0.05,1219.55,80,,,,,,,,,,,,,,,,,,,,,
2163-2162,2163,2162,636190,325330,634720,323380,m,80,4000,m,1980,2.13,0.3,180.3,79.87,,,,,,,,,,,,,,,,,,,,,
2163-2143,2163,2143,636190,325330,651490,308840,m,80,24000,m,1980,0.17,0.03,1080.03,80,,,,,,,,,,,,,,,,,,,,,
2164-2160,2164,2160,620430,328150,621350,338830,m,80,10500,m,1980,0,0,472.5,80,,,,,,,,,,,,,,,,,,,,,
2164-2165,2164,2165,620430,328150,620060,326300,m,80,3300,m,1980,1.73,0.17,148.67,79.91,,,,,,,,,,,,,,,,,,,,,
2164-2161,2164,2161,620430,328150,627590,330280,m,80,8300,m,1980,2.76,0.93,374.43,79.8,,,,,,,,,,,,,,,,,,,,,
2164-2166,2164,2166,620430,328150,599440,333840,m,80,23300,m,1980,4.41,5.52,1054.02,79.58,,,,,,,,,,,,,,,,,,,,,
2165-2164,2165,2164,620060,326300,620430,328150,m,80,3300,m,1980,1.02,0.07,148.57,79.96,,,,,,,,,,,,,,,,,,,,,
2165-2756,2165,2756,620060,326300,619690,321410,m,80,7800,m,1980,8.26,5.05,356.05,78.86,,,,,,,,,,,,,,,,,,,,,
2165-2757,2165,2757,620060,326300,607550,322320,m,80,12700,m,1980,2.49,1.21,572.71,79.83,,,,,,,,,,,,,,,,,,,,,
2166-2102,2166,2102,599440,333840,621740,342120,m,80,26600,m,1980,3.26,3.88,1200.88,79.74,,,,,,,,,,,,,,,,,,,,,
2166-2100,2166,2100,599440,333840,591190,330660,m,80,9200,m,1980,21.53,27.59,441.59,75,,,,,,,,,,,,,,,,,,,,,
2166-2164,2166,2164,599440,333840,620430,328150,m,80,23300,m,1980,3.55,3.9,1052.4,79.7,,,,,,,,,,,,,,,,,,,,,
2167-2757,2167,2757,602260,320520,607550,322320,m,80,6000,m,1980,10.03,5.3,275.3,78.46,,,,,,,,,,,,,,,,,,,,,
2167-2100,2167,2100,602260,320520,591190,330660,m,64,17600,m,1720,1.29,0,990,64,,,,,,,,,,,,,,,,,,,,,
2167-2103,2167,2103,602260,320520,618380,305640,m,64,21100,m,1720,2.22,0,1186.88,64,,,,,,,,,,,,,,,,,,,,,
2167-2828,2167,2828,602260,320520,598450,320550,m,64,5700,m,1720,4.41,0,320.63,64,,,,,,,,,,,,,,,,,,,,,
2168-2105,2168,2105,545780,258760,563180,266000,m,80,19900,m,1980,0,0,895.5,80,,,,,,,,,,,,,,,,,,,,,
2168-2108,2168,2108,545780,258760,522170,272880,m,80,27600,m,1980,0,0,1242,80,,,,,,,,,,,,,,,,,,,,,
2168-2109,2168,2109,545780,258760,552890,279050,m,96,19600,m,1980,32.47,50.04,785.04,89.88,,,,,,,,,,,,,,,,,,,,,
2168-2755,2168,2755,545780,258760,557490,259870,m,96,11900,m,4186,0,0,446.25,96,,,,,,,,,,,,,,,,,,,,,
2611-2101,2611,2101,578320,309850,581880,310170,m,96,3600,m,1980,52.44,30.46,165.46,78.33,,,,,,,,,,,,,,,,,,,,,
2612-2100,2612,2100,584590,318840,591190,330660,m,80,14600,m,1980,10.38,13.62,670.62,78.37,,,,,,,,,,,,,,,,,,,,,
2612-2830,2612,2830,584590,318840,588570,317640,m,64,4400,m,1720,11.2,0.09,247.59,63.98,,,,,,,,,,,,,,,,,,,,,
2612-2693,2612,2693,584590,318840,582990,315310,m,80,4000,m,1980,8.13,2.52,182.52,78.89,,,,,,,,,,,,,,,,,,,,,
2680-2681,2680,2681,561520,294890,557920,287710,m,96,7800,m,1980,22.42,7.89,300.39,93.48,,,,,,,,,,,,,,,,,,,,,
2680-2814,2680,2814,561520,294890,564790,294280,m,64,3500,m,977,30.79,2.76,199.63,63.12,,,,,,,,,,,,,,,,,,,,,
2681-2684,2681,2684,557920,287710,555430,287290,m,96,2700,m,1980,21.34,2.41,103.66,93.76,,,,,,,,,,,,,,,,,,,,,
2681-2680,2681,2680,557920,287710,561520,294890,m,96,7800,m,1980,39.95,33.45,325.95,86.15,,,,,,,,,,,,,,,,,,,,,
2681-2685,2681,2685,557920,287710,572780,274140,m,80,22400,m,1980,1.74,1.2,1009.2,79.9,,,,,,,,,,,,,,,,,,,,,
2682-2104,2682,2104,567730,302200,580320,293470,m,80,16100,m,1980,15.21,27.68,752.18,77.06,,,,,,,,,,,,,,,,,,,,,
2682-2814,2682,2814,567730,302200,564790,294280,m,64,9400,m,977,12.48,0.2,528.95,63.98,,,,,,,,,,,,,,,,,,,,,
2684-2681,2684,2681,555430,287290,557920,287710,m,96,2700,m,1980,36.86,9.46,110.71,87.79,,,,,,,,,,,,,,,,,,,,,
2684-2109,2684,2109,555430,287290,552890,279050,m,96,9000,m,1980,35.06,27.84,365.34,88.68,,,,,,,,,,,,,,,,,,,,,
2684-2777,2684,2777,555430,287290,550490,302770,m,48,19000,m,1953,12.71,14.01,1439.01,47.53,,,,,,,,,,,,,,,,,,,,,
2685-2104,2685,2104,572780,274140,580320,293470,m,80,22200,m,1980,5.99,8.59,1007.59,79.32,,,,,,,,,,,,,,,,,,,,,
2685-2111,2685,2111,572780,274140,586420,284900,m,80,21600,m,1980,0.06,0.01,972.01,80,,,,,,,,,,,,,,,,,,,,,
2685-2105,2685,2105,572780,274140,563180,266000,m,80,13600,m,1980,0.9,0.25,612.25,79.97,,,,,,,,,,,,,,,,,,,,,
2685-2681,2685,2681,572780,274140,557920,287710,m,80,22400,m,1980,3.76,4.13,1012.13,79.67,,,,,,,,,,,,,,,,,,,,,
2685-2754,2685,2754,572780,274140,585280,264810,m,80,19100,m,1980,0,0,859.5,80,,,,,,,,,,,,,,,,,,,,,
2693-2832,2693,2832,582990,315310,587170,314380,m,48,4645,m,977,29.81,22.37,370.74,45.1,,,,,,,,,,,,,,,,,,,,,
2693-2749,2693,2749,582990,315310,582250,314150,m,80,2500,m,1980,6.61,1.13,113.63,79.2,,,,,,,,,,,,,,,,,,,,,
2693-2612,2693,2612,582990,315310,584590,318840,m,80,4000,m,1980,13.71,5.83,185.83,77.49,,,,,,,,,,,,,,,,,,,,,
2749-2101,2749,2101,582250,314150,581880,310170,m,80,3300,m,1980,7.28,1.75,150.25,79.07,,,,,,,,,,,,,,,,,,,,,
2749-2693,2749,2693,582250,314150,582990,315310,m,80,2500,m,1980,8.82,1.8,114.3,78.74,,,,,,,,,,,,,,,,,,,,,
2754-2105,2754,2105,585280,264810,563180,266000,m,96,18500,m,4186,0.31,0,693.75,96,,,,,,,,,,,,,,,,,,,,,
2754-2111,2754,2111,585280,264810,586420,284900,m,80,19800,m,1980,9.8,16.84,907.84,78.52,,,,,,,,,,,,,,,,,,,,,
2754-2685,2754,2685,585280,264810,572780,274140,m,80,19100,m,1980,0,0,859.5,80,,,,,,,,,,,,,,,,,,,,,
2755-2168,2755,2168,557490,259870,545780,258760,m,96,11900,m,4186,0,0,446.25,96,,,,,,,,,,,,,,,,,,,,,
2755-2105,2755,2105,557490,259870,563180,266000,m,96,8200,m,4186,1.55,0.02,307.52,96,,,,,,,,,,,,,,,,,,,,,
2756-2165,2756,2165,619690,321410,620060,326300,m,80,7800,m,1980,2.57,0.78,351.78,79.82,,,,,,,,,,,,,,,,,,,,,
2756-2103,2756,2103,619690,321410,618380,305640,m,80,16100,m,1980,0.4,0.08,724.58,79.99,,,,,,,,,,,,,,,,,,,,,
2757-2165,2757,2165,607550,322320,620060,326300,m,80,12700,m,1980,7.47,7,578.5,79.03,,,,,,,,,,,,,,,,,,,,,
2757-2167,2757,2167,607550,322320,602260,320520,m,80,6000,m,1980,4.1,1.27,271.27,79.63,,,,,,,,,,,,,,,,,,,,,
2777-2684,2777,2684,550490,302770,555430,287290,m,48,19000,m,1953,14.59,18.98,1443.98,47.37,,,,,,,,,,,,,,,,,,,,,
2779-2892,2779,2892,546930,306860,546580,304740,m,64,2200,m,1720,0,0,123.75,64,,,,,,,,,,,,,,,,,,,,,
2785-2112,2785,2112,525290,310890,519840,302450,m,80,16600,m,1980,0.02,0,747,80,,,,,,,,,,,,,,,,,,,,,
2785-2132,2785,2132,525290,310890,535040,325760,m,80,20300,m,1980,0.15,0.02,913.52,80,,,,,,,,,,,,,,,,,,,,,
