Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
1346-1345,1346,1345,55500,31994,55802,32030,1,80,3078,0,1720,2.02,1.07,139.58,79.39,34.82,34.82,26,4,4.34,0.08,1.69,0.16,0.08,11.23,11.61,0.74,0.75,0.14,0.004020678,4.34,0.08,1.69,0.16,0.08,11.23,11.61,0.74,0.75,0.14,0.402067777,29.93,0.75,0.060869565,29.93,0.75,0.14,29.93,0.75,0.060869565,29.93,0.75,0.14,2,4,PM,"LineString (55500 31994, 55802 32030)"
1344-1345,1344,1345,55901,32030,55802,32030,1,48,1022,0,1711.12,8.73,1.57,78.22,47.04,149.39,154.64,43,5.8,59.88,0.15,7.4,0.41,0.35,63.78,5.72,1.68,4.06,0.16,0.001071022,61.98,0.15,7.66,0.43,0.36,66.02,5.92,1.73,4.21,0.16,0.103466115,139.37,4.06,0.069565217,139.37,4.06,0.16,144.25,4.21,0.069565217,144.25,4.21,0.16,2.9,5.8,PM,"LineString (55901 32030, 55802 32030)"
1340-1345,1340,1345,55729,31913,55802,32030,1,48,1413,0,977,2.34,1.9,107.87,47.16,29.28,29.38,35,0,20.29,0,0.91,0.05,0.08,5.68,0.46,0.23,1.54,0.03,0.00102459,20.36,0,0.91,0.05,0.08,5.7,0.47,0.23,1.55,0.03,0.102110279,27.7,1.54,0.013043478,27.7,1.54,0.03,27.8,1.55,0.013043478,27.8,1.55,0.03,0,0,PM,"LineString (55729 31913, 55802 32030)"
2773-1346,2773,1346,55485,31999,55500,31994,1,48,200,0.03,731.04,39.66,7.16,22.16,32.49,289.9,289.9,0,4,60.03,9.83,7.96,11.48,1.95,66.64,102.9,7.33,13.15,4.66,0.016074508,60.03,9.83,7.96,11.48,1.95,66.64,102.9,7.33,13.15,4.66,1.607450845,268.12,13.15,2.026086957,268.12,13.15,4.66,268.12,13.15,2.026086957,268.12,13.15,4.66,2,4,PM,"LineString (55485 31999, 55500 31994)"
1345-1346,1345,1346,55802,32030,55500,31994,1,80,3078,0,1720,8.12,1.26,139.77,79.28,139.63,144.53,26,3.86,59.08,0.15,7.27,0.22,0.32,61.82,3.68,1.46,1.62,0.14,0.00100265,61.15,0.15,7.53,0.23,0.33,63.99,3.81,1.51,1.68,0.15,0.103784681,134,1.62,0.060869565,134,1.62,0.14,138.7,1.68,0.065217391,138.7,1.68,0.15,1.93,3.86,PM,"LineString (55802 32030, 55500 31994)"
2896-1346,2896,1346,55508,31901,55500,31994,1,48,927,0.05,677.62,47.6,8.1,77.63,42.99,322.54,334.37,0,0,147.41,2,13.43,1.55,1.89,120.53,13.74,6.54,15.45,0,0,152.82,2.07,13.92,1.61,1.96,124.96,14.24,6.79,16.02,0,0,307.09,15.45,0,307.09,15.45,0,318.37,16.02,0,318.37,16.02,0,0,0,PM,"LineString (55508 31901, 55500 31994)"
1309-1347,1309,1347,54811,32108,55030,31995,1,96,2488,0,1980,22.36,6.15,99.45,90.06,597.37,597.37,17,0,139.24,0.25,17.07,4.63,8.88,148.33,37.36,22.51,90.72,128.37,0.214891943,139.24,0.25,17.07,4.63,8.88,148.33,37.36,22.51,90.72,128.37,21.4891943,378.27,90.72,55.81304348,378.27,90.72,128.37,378.27,90.72,55.81304348,378.27,90.72,128.37,0,0,PM,"LineString (54811 32108, 55030 31995)"
2773-1347,2773,1347,55485,31999,55030,31995,1,64,4968,0.01,319.61,2.7,11.54,290.99,61.46,8.61,8.83,31,3.9,0.39,0,0.14,0.17,0.04,1.2,1.57,0.19,0.85,0.15,0.017421603,0.4,0,0.15,0.17,0.04,1.24,1.61,0.2,0.87,0.15,1.698754247,3.7,0.85,0.065217391,3.7,0.85,0.15,3.81,0.87,0.065217391,3.81,0.87,0.15,1.95,3.9,PM,"LineString (55485 31999, 55030 31995)"
2768-1347,2768,1347,55195,31912,55030,31995,1,96,1911,0,1742,31.92,10.88,82.55,83.34,690.29,715.17,8,0,166.05,2.03,18.74,5.37,6.16,161.3,47.9,24.88,97.74,160.11,0.231945994,172.03,2.11,19.42,5.56,6.39,167.12,49.63,25.77,101.26,165.88,23.19448523,432.43,97.74,69.61304348,432.43,97.74,160.11,448.03,101.26,72.12173913,448.03,101.26,165.88,0,0,PM,"LineString (55195 31912, 55030 31995)"
2653-1350,2653,1350,56665,31685,56704,31825,1,64,1168,0,977,6.14,0,65.7,64,60.02,60.15,34,0,18.7,0.04,2.28,0.86,0.72,19.43,8.89,2.77,5.31,1.02,0.016994335,18.74,0.04,2.28,0.86,0.72,19.47,8.91,2.77,5.32,1.02,1.695760599,53.69,5.31,0.443478261,53.69,5.31,1.02,53.79,5.32,0.443478261,53.79,5.32,1.02,0,0,PM,"LineString (56665 31685, 56704 31825)"
1321-1350,1321,1350,56893,31962,56704,31825,1,64,2501,0,977,3.92,0,140.68,64,38.32,38.36,34,0,15.64,0.43,1.49,0.5,0.57,9.95,5.05,1.8,2.05,0.86,0.022442589,15.65,0.43,1.49,0.5,0.57,9.96,5.05,1.8,2.05,0.86,2.241918665,35.43,2.05,0.373913043,35.43,2.05,0.86,35.45,2.05,0.373913043,35.45,2.05,0.86,0,0,PM,"LineString (56893 31962, 56704 31825)"
2013-2000,2013,2000,56564,32247,56577,32246,1,30,140,0,1250,12.05,0,16.8,30,150.62,150.8,0,0,48.83,0.3,7.33,0.34,0.73,63.54,5.64,3.65,14.27,5.99,0.039768955,48.89,0.3,7.34,0.34,0.73,63.62,5.65,3.66,14.29,6,3.978779841,130.36,14.27,2.604347826,130.36,14.27,5.99,130.53,14.29,2.608695652,130.53,14.29,6,0,0,PM,"LineString (56564 32247, 56577 32246)"
1132-2001,1132,2001,56243,31943,56247,31937,1,32,79,0,1706.74,4.32,1.46,10.34,27.5,73.68,73.72,0,0,22.16,0.51,4.41,0.61,1.21,21.99,8.17,4.19,10.39,0.03,0.000407166,22.17,0.51,4.41,0.61,1.22,22,8.17,4.19,10.4,0.03,0.04069452,63.25,10.39,0.013043478,63.25,10.39,0.03,63.28,10.4,0.013043478,63.28,10.4,0.03,0,0,PM,"LineString (56243 31943, 56247 31937)"
2002-2001,2002,2001,56265,31930,56247,31937,1,48,196,0,2066.6,4.78,0.91,15.61,45.19,98.88,98.96,0,0,24.67,2.29,3.2,2.06,1.74,24.97,23.99,9.08,6.88,0,0,24.69,2.29,3.21,2.06,1.74,24.99,24.01,9.08,6.88,0,0,92,6.88,0,92,6.88,0,92.07,6.88,0,92.07,6.88,0,0,0,PM,"LineString (56265 31930, 56247 31937)"
6004-2001,6004,2001,56239,31934,56247,31937,1,32,60,0,1284.09,3.4,1.75,8.5,25.42,43.7,43.7,0,0,15.38,0.48,1.81,0.48,0.88,13.06,5.1,3.3,3.12,0.08,0.001830664,15.38,0.48,1.81,0.48,0.88,13.06,5.1,3.3,3.12,0.08,0.183066362,40.49,3.12,0.034782609,40.49,3.12,0.08,40.49,3.12,0.034782609,40.49,3.12,0.08,0,0,PM,"LineString (56239 31934, 56247 31937)"
2001-2002,2001,2002,56247,31937,56265,31930,1,48,196,0.04,829.58,12.91,8.28,22.98,30.71,107.12,107.15,0,0,34.47,0.83,5.48,1.05,1.91,31.91,12.19,6.39,12.78,0.1,0.000933532,34.48,0.83,5.48,1.05,1.91,31.92,12.19,6.39,12.79,0.1,0.093327112,94.23,12.78,0.043478261,94.23,12.78,0.1,94.25,12.79,0.043478261,94.25,12.79,0.1,0,0,PM,"LineString (56247 31937, 56265 31930)"
1073-2002,1073,2002,56264,31953,56265,31930,1,40,236,0.02,1079.51,51.45,8.39,29.63,28.67,555.39,555.84,0,0,205.82,5.43,18.01,7.54,10.61,145.01,77.13,41.97,43.54,0.32,0.000576172,205.99,5.44,18.02,7.54,10.62,145.13,77.19,42.01,43.57,0.32,0.057570524,511.52,43.54,0.139130435,511.52,43.54,0.32,511.94,43.57,0.139130435,511.94,43.57,0.32,0,0,PM,"LineString (56264 31953, 56265 31930)"
1114-2002,1114,2002,56224,31909,56265,31930,1,40,454,0.04,1045.65,47.18,9.61,50.47,32.38,493.3,494.89,0,0,150.65,2.54,15.32,7.17,7.27,134.85,73.63,28.73,72.54,0.61,0.00123657,151.13,2.55,15.37,7.19,7.29,135.29,73.87,28.82,72.78,0.61,0.123259714,420.16,72.54,0.265217391,420.16,72.54,0.61,421.51,72.78,0.265217391,421.51,72.78,0.61,0,0,PM,"LineString (56224 31909, 56265 31930)"
7044-2003,7044,2003,56280,32028,56280,32022,1,40,61,0,1900,28.24,0,5.49,40,536.48,537.05,0,0,172.89,7.43,16.01,10.89,10.08,123.51,106.22,39.24,49.79,0.43,0.000801521,173.07,7.44,16.02,10.91,10.09,123.63,106.33,39.28,49.84,0.43,0.080067033,486.27,49.79,0.186956522,486.27,49.79,0.43,486.77,49.84,0.186956522,486.77,49.84,0.43,0,0,PM,"LineString (56280 32028, 56280 32022)"
2042-2003,2042,2003,56277,32007,56280,32022,1,40,151,0,1900,33.22,0,13.59,40,631.11,632.4,0,0,200.96,2.9,24.49,5.85,8.42,212.19,67.01,36.34,72.36,0.58,0.000919016,201.37,2.91,24.54,5.86,8.44,212.63,67.15,36.42,72.51,0.58,0.091714105,558.16,72.36,0.252173913,558.16,72.36,0.58,559.32,72.51,0.252173913,559.32,72.51,0.58,0,0,PM,"LineString (56277 32007, 56280 32022)"
1035-2006,1035,2006,56207,32036,56211,32038,2,40,44,0,3351.01,28.35,0.75,4.71,33.63,950.04,951.8,0,89.83,298.87,3.85,33.24,6.47,18.29,258.03,68.77,86.6,71.14,14.96,0.015746705,299.42,3.85,33.3,6.49,18.32,258.51,68.89,86.76,71.27,14.98,1.573860055,774.12,71.14,6.504347826,774.12,71.14,14.96,775.54,71.27,6.513043478,775.54,71.27,14.98,44.915,89.83,PM,"LineString (56207 32036, 56211 32038)"
4014-2006,4014,2006,56211,32044,56211,32038,1,30,60,0.18,513.44,36.14,9.61,16.81,12.85,185.57,185.57,0,0,71.19,0.58,8.48,0.67,3.56,56.81,9.16,12.7,19.03,3.41,0.018375815,71.19,0.58,8.48,0.67,3.56,56.81,9.16,12.7,19.03,3.41,1.837581506,163.15,19.03,1.482608696,163.15,19.03,3.41,163.15,19.03,1.482608696,163.15,19.03,3.41,0,0,PM,"LineString (56211 32044, 56211 32038)"
2008-2007,2008,2007,56210,31975,56219,31979,1,30,125,0,1250,4.3,0,15,30,53.8,54.06,0,0,9.05,0.42,0.82,1.4,1.52,5.77,14.73,8.03,10.42,1.64,0.030483271,9.09,0.42,0.83,1.41,1.53,5.8,14.81,8.07,10.47,1.64,3.033666297,41.74,10.42,0.713043478,41.74,10.42,1.64,41.96,10.47,0.713043478,41.96,10.47,1.64,0,0,PM,"LineString (56210 31975, 56219 31979)"
1064-2008,1064,2008,56209,31979,56210,31975,2,48,40,0,3984.83,19.47,0.56,3.56,40.44,776.01,776.96,0,25.97,288.66,2.29,32.13,3.24,17.7,222.5,40.37,69.86,65.5,7.78,0.010025644,289.01,2.3,32.17,3.25,17.72,222.78,40.42,69.95,65.58,7.79,1.002625618,676.75,65.5,3.382608696,676.75,65.5,7.78,677.6,65.58,3.386956522,677.6,65.58,7.79,12.985,25.97,PM,"LineString (56209 31979, 56210 31975)"
2007-2008,2007,2008,56219,31979,56210,31975,1,30,125,0.19,425.93,34.51,10.97,25.97,17.33,146.98,146.98,0,0,60.67,0.28,6.28,0.35,2.05,55.13,4.44,9.37,7.76,0.67,0.004558443,60.67,0.28,6.28,0.35,2.05,55.13,4.44,9.37,7.76,0.67,0.455844333,138.57,7.76,0.291304348,138.57,7.76,0.67,138.57,7.76,0.291304348,138.57,7.76,0.67,0,0,PM,"LineString (56219 31979, 56210 31975)"
1067-2008,1067,2008,56211,31969,56210,31975,2,48,55,0.02,4524.32,15.88,0.71,4.84,40.93,718.67,723.63,0,21.85,151.66,6.62,14.72,15.2,28.23,106.19,161.56,112.18,85.03,15.43,0.021470216,152.71,6.67,14.82,15.3,28.42,106.92,162.67,112.96,85.62,15.54,2.147506322,596.36,85.03,6.708695652,596.36,85.03,15.43,600.47,85.62,6.756521739,600.47,85.62,15.54,10.925,21.85,PM,"LineString (56211 31969, 56210 31975)"
2013-2010,2013,2010,56564,32247,56561,32236,1,30,110,0,1250,5.31,0,13.2,30,66.34,66.42,0,0,29.16,0.01,2.79,0.17,0.46,22.54,1.98,1.73,7.42,0.08,0.001205909,29.19,0.01,2.79,0.17,0.46,22.56,1.99,1.73,7.42,0.09,0.135501355,58.84,7.42,0.034782609,58.84,7.42,0.08,58.9,7.42,0.039130435,58.9,7.42,0.09,0,0,PM,"LineString (56564 32247, 56561 32236)"
1014-2012,1014,2012,56194,32053,56183,32055,1,32,113,0,1100,17.26,0,12.71,32,189.84,190.1,0,0,25.84,3.84,1.21,8.29,7.2,8.96,77.93,28.05,25.21,3.31,0.017435735,25.88,3.84,1.21,8.3,7.21,8.97,78.03,28.09,25.25,3.31,1.741188848,161.32,25.21,1.439130435,161.32,25.21,3.31,161.53,25.25,1.439130435,161.53,25.25,3.31,0,0,PM,"LineString (56194 32053, 56183 32055)"
1031-2012,1031,2012,56179,32043,56183,32055,1,32,130,0,1730,19.21,0,14.63,32,332.41,332.77,0,0,148.08,0.03,14.55,0.09,2.44,125.25,0.89,8.9,27.28,4.9,0.014740832,148.25,0.03,14.56,0.09,2.44,125.39,0.89,8.91,27.31,4.91,1.475493584,300.23,27.28,2.130434783,300.23,27.28,4.9,300.56,27.31,2.134782609,300.56,27.31,4.91,0,0,PM,"LineString (56179 32043, 56183 32055)"
1006-2013,1006,2013,56560,32263,56564,32247,1,48,110,0,1799.05,12.01,1.14,9.39,42.19,216.01,216.27,0,0,77.76,0.29,10.03,0.51,1.19,85.69,7.42,5.36,21.68,6.07,0.028100551,77.85,0.3,10.05,0.51,1.19,85.79,7.43,5.37,21.71,6.08,2.811300689,188.25,21.68,2.639130435,188.25,21.68,6.07,188.49,21.71,2.643478261,188.49,21.71,6.08,0,0,PM,"LineString (56560 32263, 56564 32247)"
2000-2013,2000,2013,56577,32246,56564,32247,1,30,140,0.01,1028.77,16.97,5.22,22.02,22.89,174.57,174.57,0,0,58.59,4.51,3.8,4.18,3.52,21.9,42.34,14.34,21.38,0,0,58.59,4.51,3.8,4.18,3.52,21.9,42.34,14.34,21.38,0,0,153.18,21.38,0,153.18,21.38,0,153.18,21.38,0,153.18,21.38,0,0,0,PM,"LineString (56577 32246, 56564 32247)"
2010-2013,2010,2013,56561,32236,56564,32247,1,30,110,0,1969.06,4.67,0.97,14.17,27.95,92.05,92.05,0,0,27.18,0.42,1.14,2.61,1.08,10.05,26.71,4.13,9.83,8.9,0.096686583,27.18,0.42,1.14,2.61,1.08,10.05,26.71,4.13,9.83,8.9,9.668658338,73.32,9.83,3.869565217,73.32,9.83,8.9,73.32,9.83,3.869565217,73.32,9.83,8.9,0,0,PM,"LineString (56561 32236, 56564 32247)"
1005-2014,1005,2014,56455,32240,56419,32204,1,48,507,0,1720,32.35,4.82,42.84,42.6,556.4,556.89,43,4,179.19,10.87,12.09,15.08,9.45,78.28,148.01,35.48,62.53,1.43,0.002570093,179.34,10.88,12.1,15.09,9.46,78.35,148.14,35.51,62.59,1.43,0.256783207,488.45,62.53,0.62173913,488.45,62.53,1.43,488.87,62.59,0.62173913,488.87,62.59,1.43,2,4,PM,"LineString (56455 32240, 56419 32204)"
2115-2014,2115,2014,56443,32200,56419,32204,2,30,240,0.06,1019.4,11.57,7.49,36.29,23.81,117.98,117.98,0,0,32.66,1.7,3.27,3.59,1.48,18.27,40.78,6.14,6.97,3.11,0.0263604,32.66,1.7,3.27,3.59,1.48,18.27,40.78,6.14,6.97,3.11,2.636040007,107.89,6.97,1.352173913,107.89,6.97,3.11,107.89,6.97,1.352173913,107.89,6.97,3.11,0,0,PM,"LineString (56443 32200, 56419 32204)"
1004-2014,1004,2014,56416,32201,56419,32204,2,48,40,0.13,2586.4,22.01,3.85,6.85,21.01,569.17,569.78,0,7.99,217.72,0.32,24.11,0.89,2.07,222.06,14.38,11.32,64.62,3.67,0.006447986,217.95,0.32,24.14,0.9,2.07,222.3,14.4,11.34,64.69,3.68,0.645863316,492.87,64.62,1.595652174,492.87,64.62,3.67,493.42,64.69,1.6,493.42,64.69,3.68,3.995,7.99,PM,"LineString (56416 32201, 56419 32204)"
5005-2015,5005,2015,56163,31980,56157,31996,1,32,164,0,9999.9,2.94,0,18.45,32,294.36,295.42,0,0,75.65,1.95,8.35,4.54,9.77,65.38,51.31,49.44,25.97,1.99,0.006760429,75.92,1.96,8.38,4.56,9.81,65.62,51.5,49.62,26.06,2,0.677002234,266.39,25.97,0.865217391,266.39,25.97,1.99,267.37,26.06,0.869565217,267.37,26.06,2,0,0,PM,"LineString (56163 31980, 56157 31996)"
7013-2022,7013,2022,56511,32025,56508,32026,2,40,37,0,1300,48.15,9.85,13.18,10.11,625.99,628.21,0,21.92,141.08,11.09,12.99,19.1,12.83,117.19,182.33,43.89,61.56,2,0.003194939,141.58,11.13,13.04,19.17,12.88,117.61,182.98,44.05,61.77,2,0.318364878,540.5,61.56,0.869565217,540.5,61.56,2,542.44,61.77,0.869565217,542.44,61.77,2,10.96,21.92,PM,"LineString (56511 32025, 56508 32026)"
2200-2022,2200,2022,56498,32027,56508,32026,2,40,97,0.04,1194.46,31.11,11.96,20.69,16.88,371.6,371.91,0,23.98,98.13,1.12,14.74,4.02,4.76,130.55,37.74,17.19,32.4,6.97,0.018756728,98.21,1.12,14.75,4.02,4.77,130.66,37.77,17.2,32.43,6.98,1.87679815,308.25,32.4,3.030434783,308.25,32.4,6.97,308.5,32.43,3.034782609,308.5,32.43,6.98,11.99,23.98,PM,"LineString (56498 32027, 56508 32026)"
2024-2022,2024,2022,56523,32038,56508,32026,2,30,200,0.15,1044.5,44.09,9.66,33.66,21.39,460.56,460.56,0,0,161.24,0.06,28.4,0.59,11.36,199.22,4.67,44.71,9.98,0.33,0.000716519,161.24,0.06,28.4,0.59,11.36,199.22,4.67,44.71,9.98,0.33,0.071651902,450.25,9.98,0.143478261,450.25,9.98,0.33,450.25,9.98,0.143478261,450.25,9.98,0.33,0,0,PM,"LineString (56523 32038, 56508 32026)"
2200-2023,2200,2023,56498,32027,56482,32030,2,40,165,0.01,1290.58,61.97,10.27,25.12,23.64,799.82,801.48,0,21.95,265.91,1.16,26.1,11.99,13.79,219.75,110.04,57.08,69.65,2.4,0.003000675,266.46,1.16,26.15,12.02,13.82,220.2,110.27,57.2,69.79,2.4,0.299446025,705.82,69.65,1.043478261,705.82,69.65,2.4,707.28,69.79,1.043478261,707.28,69.79,2.4,10.975,21.95,PM,"LineString (56498 32027, 56482 32030)"
7040-2023,7040,2023,56448,32037,56482,32030,2,40,345,0.03,1253,43.72,11.97,43.02,28.87,547.84,548.35,0,23.98,127.16,3.61,18.32,7.31,11.66,156.12,84.53,44.72,61.31,9.12,0.016647196,127.28,3.61,18.34,7.32,11.67,156.27,84.61,44.76,61.37,9.13,1.664994985,453.43,61.31,3.965217391,453.43,61.31,9.12,453.86,61.37,3.969565217,453.86,61.37,9.13,11.99,23.98,PM,"LineString (56448 32037, 56482 32030)"
2025-2023,2025,2023,56483,32038,56482,32030,1,30,100,0.01,800.57,4.67,10.6,22.6,15.93,37.39,37.39,0,0,6.23,0.61,0.75,1.56,0.49,6.81,16.7,1.91,2.09,0.23,0.006151377,6.23,0.61,0.75,1.56,0.49,6.81,16.7,1.91,2.09,0.23,0.615137737,35.06,2.09,0.1,35.06,2.09,0.23,35.06,2.09,0.1,35.06,2.09,0.23,0,0,PM,"LineString (56483 32038, 56482 32030)"
2022-2024,2022,2024,56508,32026,56523,32038,1,30,200,0,1250,12.7,0,24,30,158.77,159.34,0,0,12.81,10.1,1.14,7.55,6.4,7.57,76.14,21.97,14.81,0.3,0.001889526,12.85,10.13,1.14,7.57,6.43,7.59,76.41,22.05,14.87,0.3,0.188276641,143.68,14.81,0.130434783,143.68,14.81,0.3,144.17,14.87,0.130434783,144.17,14.87,0.3,0,0,PM,"LineString (56508 32026, 56523 32038)"
2023-2025,2023,2025,56482,32030,56483,32038,1,30,100,0,1250,9.34,0,12,30,116.81,117,0,0,55.65,0.43,5.95,0.43,0.46,44.62,4.39,1.67,2.88,0.34,0.00291071,55.74,0.43,5.96,0.43,0.46,44.69,4.39,1.67,2.88,0.34,0.290598291,113.6,2.88,0.147826087,113.6,2.88,0.34,113.77,2.88,0.147826087,113.77,2.88,0.34,0,0,PM,"LineString (56482 32030, 56483 32038)"
1107-2026,1107,2026,56516,32024,56510,32007,1,48,183,0,1220,19.14,7.32,21.05,31.3,237.46,238.08,0,3.99,96.88,1.45,13.07,1.55,1.37,74.66,11.32,4.7,27.57,0.9,0.003790112,97.13,1.46,13.1,1.56,1.38,74.85,11.35,4.71,27.64,0.9,0.378024194,205,27.57,0.391304348,205,27.57,0.9,205.54,27.64,0.391304348,205.54,27.64,0.9,1.995,3.99,PM,"LineString (56516 32024, 56510 32007)"
2997-2026,2997,2026,56471,31974,56510,32007,1,48,553,0,1220,11.63,7.17,48.64,40.93,141.83,141.86,0,0,27.99,1.83,3.99,4.19,2.43,34.21,46.24,9.88,8.71,2.35,0.016569132,28,1.83,4,4.19,2.43,34.22,46.25,9.89,8.71,2.35,1.656562808,130.76,8.71,1.02173913,130.76,8.71,2.35,130.81,8.71,1.02173913,130.81,8.71,2.35,0,0,PM,"LineString (56471 31974, 56510 32007)"
2075-2031,2075,2031,56342,32067,56347,32052,1,30,163,0.19,405.39,33.69,11.38,30.94,18.96,136.56,136.56,0,0,45.23,0.26,5.62,0.27,2.44,46.41,4.35,11.65,13.81,6.51,0.047671353,45.23,0.26,5.62,0.27,2.44,46.41,4.35,11.65,13.81,6.51,4.767135325,116.23,13.81,2.830434783,116.23,13.81,6.51,116.23,13.81,2.830434783,116.23,13.81,6.51,0,0,PM,"LineString (56342 32067, 56347 32052)"
7048-2031,7048,2031,56359,32073,56347,32052,1,48,252,0.02,2439.59,18.31,1.31,20.21,44.89,446.65,446.99,0,6,140.77,11.86,12.88,17.72,11.74,47.15,128.95,34.73,34.64,0.21,0.000470167,140.88,11.86,12.89,17.73,11.75,47.19,129.05,34.76,34.67,0.21,0.046980917,405.8,34.64,0.091304348,405.8,34.64,0.21,406.11,34.67,0.091304348,406.11,34.67,0.21,3,6,PM,"LineString (56359 32073, 56347 32052)"
1019-2031,1019,2031,56346,32048,56347,32052,1,48,43,0,1875.5,40.43,1.61,4.84,32.02,758.21,759.22,0,9.99,292.91,2.3,36.96,6.48,10.23,246.23,56.26,36.46,60.35,0.06,7.91337E-05,293.3,2.3,37.01,6.49,10.24,246.55,56.33,36.51,60.43,0.06,0.007902848,687.83,60.35,0.026086957,687.83,60.35,0.06,688.73,60.43,0.026086957,688.73,60.43,0.06,4.995,9.99,PM,"LineString (56346 32048, 56347 32052)"
1013-2032,1013,2032,56362,32076,56386,32076,1,32,245,0.07,660,54.53,19.35,46.92,18.8,359.88,360.2,46,0,68.24,3.17,8.15,2.81,2.91,118.38,90.64,27.56,33.32,4.7,0.013059909,68.3,3.17,8.15,2.81,2.91,118.48,90.72,27.58,33.35,4.71,1.307606885,321.86,33.32,2.043478261,321.86,33.32,4.7,322.12,33.35,2.047826087,322.12,33.35,4.71,0,0,PM,"LineString (56362 32076, 56386 32076)"
2033-2032,2033,2032,56409,32066,56386,32076,1,30,201,0.02,1008.18,20.14,7.92,32.04,22.58,203.03,203.03,0,0,59.18,1.26,8.85,2.39,3.83,65.99,27.58,16.55,13.5,3.89,0.01915973,59.18,1.26,8.85,2.39,3.83,65.99,27.58,16.55,13.5,3.89,1.915973009,185.63,13.5,1.691304348,185.63,13.5,3.89,185.63,13.5,1.691304348,185.63,13.5,3.89,0,0,PM,"LineString (56409 32066, 56386 32076)"
1021-2032,1021,2032,56394,32044,56386,32076,1,32,414,0.04,660,41.11,16.71,63.29,23.55,271.32,271.79,46,0,56.08,0.65,5.73,1.69,2.22,118.96,28.15,19.54,35.76,2.53,0.009324783,56.18,0.65,5.74,1.7,2.23,119.16,28.2,19.57,35.82,2.54,0.934545053,233.02,35.76,1.1,233.02,35.76,2.53,233.43,35.82,1.104347826,233.43,35.82,2.54,0,0,PM,"LineString (56394 32044, 56386 32076)"
2032-2033,2032,2033,56386,32076,56409,32066,1,30,201,0,1250,24.34,0,24.12,30,304.31,304.67,0,0,96.94,3.34,13.04,4.22,4.67,88.21,49.98,19.8,21.5,2.59,0.008511058,97.06,3.34,13.06,4.23,4.68,88.32,50.04,19.83,21.52,2.6,0.853382348,280.2,21.5,1.126086957,280.2,21.5,2.59,280.56,21.52,1.130434783,280.56,21.52,2.6,0,0,PM,"LineString (56386 32076, 56409 32066)"
1120-2034,1120,2034,56253,32070,56244,32083,1,30,150,0,1756.47,13.01,1.18,19.18,28.16,228.5,228.78,0,0,113.21,1.07,10.42,1,1.97,66.76,10.3,6.41,16.7,0.65,0.002844639,113.35,1.07,10.43,1,1.98,66.84,10.31,6.41,16.72,0.66,0.288486756,211.14,16.7,0.282608696,211.14,16.7,0.65,211.39,16.72,0.286956522,211.39,16.72,0.66,0,0,PM,"LineString (56253 32070, 56244 32083)"
2609-2034,2609,2034,56237,32082,56244,32083,1,30,100,0.01,543.75,10.23,7,19,18.95,55.64,55.64,0,0,17.17,0.96,3.02,0.72,0.78,15.53,11.3,2.27,2.67,1.22,0.021926671,17.17,0.96,3.02,0.72,0.78,15.53,11.3,2.27,2.67,1.22,2.192667146,51.75,2.67,0.530434783,51.75,2.67,1.22,51.75,2.67,0.530434783,51.75,2.67,1.22,0,0,PM,"LineString (56237 32082, 56244 32083)"
2601-2034,2601,2034,56226,32143,56244,32083,1,30,716,0,1946.43,4.96,1,86.92,29.65,96.54,96.55,0,0,21.84,2.41,3.45,1.85,1.38,21.88,27.85,7,8.89,0,0,21.84,2.41,3.45,1.85,1.38,21.88,27.85,7,8.89,0,0,87.66,8.89,0,87.66,8.89,0,87.66,8.89,0,87.66,8.89,0,0,0,PM,"LineString (56226 32143, 56244 32083)"
